Method       t0       tn       N         h
Verlet  0.0e+00  2.0e+00    1826 1.096e-03

rx  -  ry  -  vx  -  vy
7.428858e-01  -6.694228e-01   4.206045e+00   4.667694e+00
7.474775e-01  -6.642916e-01   4.173805e+00   4.696544e+00
7.520338e-01  -6.591290e-01   4.141368e+00   4.725172e+00
7.565545e-01  -6.539351e-01   4.108735e+00   4.753576e+00
7.610393e-01  -6.487102e-01   4.075906e+00   4.781755e+00
7.654880e-01  -6.434545e-01   4.042885e+00   4.809707e+00
7.699004e-01  -6.381684e-01   4.009672e+00   4.837431e+00
7.742763e-01  -6.328519e-01   3.976268e+00   4.864925e+00
7.786155e-01  -6.275055e-01   3.942676e+00   4.892189e+00
7.829178e-01  -6.221293e-01   3.908898e+00   4.919221e+00
7.871829e-01  -6.167237e-01   3.874933e+00   4.946020e+00
7.914108e-01  -6.112887e-01   3.840785e+00   4.972584e+00
7.956011e-01  -6.058248e-01   3.806455e+00   4.998912e+00
7.997537e-01  -6.003322e-01   3.771945e+00   5.025004e+00
8.038684e-01  -5.948111e-01   3.737256e+00   5.050857e+00
8.079449e-01  -5.892619e-01   3.702389e+00   5.076471e+00
8.119832e-01  -5.836846e-01   3.667347e+00   5.101844e+00
8.159830e-01  -5.780797e-01   3.632131e+00   5.126975e+00
8.199440e-01  -5.724474e-01   3.596743e+00   5.151863e+00
8.238662e-01  -5.667880e-01   3.561184e+00   5.176507e+00
8.277494e-01  -5.611017e-01   3.525457e+00   5.200905e+00
8.315933e-01  -5.553887e-01   3.489562e+00   5.225057e+00
8.353977e-01  -5.496495e-01   3.453502e+00   5.248961e+00
8.391626e-01  -5.438842e-01   3.417278e+00   5.272616e+00
8.428876e-01  -5.380931e-01   3.380892e+00   5.296021e+00
8.465728e-01  -5.322764e-01   3.344346e+00   5.319175e+00
8.502177e-01  -5.264346e-01   3.307641e+00   5.342077e+00
8.538224e-01  -5.205678e-01   3.270779e+00   5.364726e+00
8.573866e-01  -5.146763e-01   3.233763e+00   5.387120e+00
8.609101e-01  -5.087604e-01   3.196593e+00   5.409259e+00
8.643928e-01  -5.028204e-01   3.159271e+00   5.431141e+00
8.678345e-01  -4.968565e-01   3.121800e+00   5.452766e+00
8.712351e-01  -4.908691e-01   3.084180e+00   5.474133e+00
8.745944e-01  -4.848584e-01   3.046415e+00   5.495240e+00
8.779122e-01  -4.788247e-01   3.008505e+00   5.516086e+00
8.811883e-01  -4.727684e-01   2.970452e+00   5.536671e+00
8.844227e-01  -4.666896e-01   2.932258e+00   5.556993e+00
8.876152e-01  -4.605887e-01   2.893926e+00   5.577052e+00
8.907656e-01  -4.544659e-01   2.855456e+00   5.596846e+00
8.938737e-01  -4.483216e-01   2.816851e+00   5.616375e+00
8.969395e-01  -4.421560e-01   2.778112e+00   5.635638e+00
8.999627e-01  -4.359695e-01   2.739242e+00   5.654633e+00
9.029433e-01  -4.297623e-01   2.700241e+00   5.673361e+00
9.058811e-01  -4.235348e-01   2.661113e+00   5.691819e+00
9.087759e-01  -4.172871e-01   2.621858e+00   5.710008e+00
9.116276e-01  -4.110197e-01   2.582479e+00   5.727926e+00
9.144361e-01  -4.047327e-01   2.542978e+00   5.745572e+00
9.172013e-01  -3.984266e-01   2.503356e+00   5.762946e+00
9.199229e-01  -3.921016e-01   2.463616e+00   5.780047e+00
9.226010e-01  -3.857580e-01   2.423758e+00   5.796873e+00
9.252353e-01  -3.793962e-01   2.383786e+00   5.813425e+00
9.278257e-01  -3.730163e-01   2.343701e+00   5.829701e+00
9.303722e-01  -3.666187e-01   2.303504e+00   5.845701e+00
9.328745e-01  -3.602038e-01   2.263199e+00   5.861424e+00
9.353326e-01  -3.537718e-01   2.222786e+00   5.876868e+00
9.377464e-01  -3.473230e-01   2.182267e+00   5.892034e+00
9.401156e-01  -3.408577e-01   2.141645e+00   5.906921e+00
9.424404e-01  -3.343763e-01   2.100922e+00   5.921528e+00
9.447204e-01  -3.278790e-01   2.060099e+00   5.935854e+00
9.469557e-01  -3.213662e-01   2.019178e+00   5.949898e+00
9.491460e-01  -3.148382e-01   1.978162e+00   5.963660e+00
9.512914e-01  -3.082952e-01   1.937052e+00   5.977140e+00
9.533916e-01  -3.017376e-01   1.895850e+00   5.990336e+00
9.554466e-01  -2.951657e-01   1.854558e+00   6.003248e+00
9.574564e-01  -2.885798e-01   1.813178e+00   6.015876e+00
9.594207e-01  -2.819802e-01   1.771712e+00   6.028218e+00
9.613396e-01  -2.753672e-01   1.730162e+00   6.040275e+00
9.632129e-01  -2.687412e-01   1.688530e+00   6.052045e+00
9.650405e-01  -2.621025e-01   1.646818e+00   6.063528e+00
9.668223e-01  -2.554513e-01   1.605028e+00   6.074724e+00
9.685583e-01  -2.487880e-01   1.563162e+00   6.085632e+00
9.702484e-01  -2.421129e-01   1.521222e+00   6.096251e+00
9.718925e-01  -2.354264e-01   1.479210e+00   6.106581e+00
9.734905e-01  -2.287287e-01   1.437127e+00   6.116622e+00
9.750424e-01  -2.220201e-01   1.394976e+00   6.126372e+00
9.765480e-01  -2.153010e-01   1.352760e+00   6.135832e+00
9.780073e-01  -2.085717e-01   1.310479e+00   6.145001e+00
9.794203e-01  -2.018325e-01   1.268136e+00   6.153879e+00
9.807868e-01  -1.950837e-01   1.225732e+00   6.162465e+00
9.821068e-01  -1.883257e-01   1.183271e+00   6.170759e+00
9.833803e-01  -1.815588e-01   1.140754e+00   6.178761e+00
9.846071e-01  -1.747832e-01   1.098182e+00   6.186469e+00
9.857873e-01  -1.679994e-01   1.055559e+00   6.193884e+00
9.869207e-01  -1.612076e-01   1.012885e+00   6.201006e+00
9.880073e-01  -1.544081e-01   9.701634e-01   6.207833e+00
9.890471e-01  -1.476014e-01   9.273957e-01   6.214366e+00
9.900399e-01  -1.407876e-01   8.845841e-01   6.220604e+00
9.909859e-01  -1.339672e-01   8.417306e-01   6.226548e+00
9.918848e-01  -1.271404e-01   7.988371e-01   6.232196e+00
9.927368e-01  -1.203076e-01   7.559057e-01   6.237549e+00
9.935416e-01  -1.134690e-01   7.129386e-01   6.242606e+00
9.942994e-01  -1.066251e-01   6.699376e-01   6.247367e+00
9.950100e-01  -9.977619e-02   6.269048e-01   6.251832e+00
9.956734e-01  -9.292250e-02   5.838424e-01   6.256000e+00
9.962896e-01  -8.606441e-02   5.407522e-01   6.259872e+00
9.968586e-01  -7.920223e-02   4.976364e-01   6.263447e+00
9.973803e-01  -7.233630e-02   4.544970e-01   6.266725e+00
9.978548e-01  -6.546695e-02   4.113361e-01   6.269706e+00
9.982819e-01  -5.859448e-02   3.681556e-01   6.272390e+00
9.986617e-01  -5.171924e-02   3.249577e-01   6.274776e+00
9.989941e-01  -4.484155e-02   2.817444e-01   6.276865e+00
9.992792e-01  -3.796173e-02   2.385178e-01   6.278656e+00
9.995169e-01  -3.108011e-02   1.952798e-01   6.280150e+00
9.997072e-01  -2.419702e-02   1.520325e-01   6.281346e+00
9.998501e-01  -1.731278e-02   1.087781e-01   6.282244e+00
9.999456e-01  -1.042772e-02   6.551850e-02   6.282844e+00
9.999937e-01  -3.542160e-03   2.225579e-02   6.283146e+00
9.999944e-01   3.343563e-03  -2.100797e-02   6.283150e+00
9.999477e-01   1.022913e-02  -6.427074e-02   6.282857e+00
9.998535e-01   1.711421e-02  -1.075305e-01   6.282265e+00
9.997120e-01   2.399848e-02  -1.507851e-01   6.281376e+00
9.995231e-01   3.088161e-02  -1.940326e-01   6.280189e+00
9.992867e-01   3.776327e-02  -2.372708e-01   6.278704e+00
9.990030e-01   4.464315e-02  -2.804978e-01   6.276921e+00
9.986719e-01   5.152091e-02  -3.237116e-01   6.274841e+00
9.982935e-01   5.839622e-02  -3.669099e-01   6.272463e+00
9.978677e-01   6.526877e-02  -4.100909e-01   6.269788e+00
9.973947e-01   7.213823e-02  -4.532524e-01   6.266816e+00
9.968743e-01   7.900426e-02  -4.963925e-01   6.263546e+00
9.963067e-01   8.586655e-02  -5.395090e-01   6.259980e+00
9.956918e-01   9.272476e-02  -5.825999e-01   6.256116e+00
9.950298e-01   9.957858e-02  -6.256632e-01   6.251956e+00
9.943205e-01   1.064277e-01  -6.686969e-01   6.247500e+00
9.935641e-01   1.132717e-01  -7.116988e-01   6.242748e+00
9.927606e-01   1.201104e-01  -7.546670e-01   6.237699e+00
9.919101e-01   1.269434e-01  -7.975994e-01   6.232355e+00
9.910125e-01   1.337704e-01  -8.404940e-01   6.226715e+00
9.900679e-01   1.405910e-01  -8.833487e-01   6.220780e+00
9.890764e-01   1.474050e-01  -9.261615e-01   6.214550e+00
9.880379e-01   1.542119e-01  -9.689305e-01   6.208025e+00
9.869527e-01   1.610116e-01  -1.011653e+00   6.201207e+00
9.858206e-01   1.678036e-01  -1.054329e+00   6.194094e+00
9.846418e-01   1.745877e-01  -1.096954e+00   6.186687e+00
9.834163e-01   1.813635e-01  -1.139527e+00   6.178987e+00
9.821442e-01   1.881307e-01  -1.182046e+00   6.170994e+00
9.808255e-01   1.948889e-01  -1.224509e+00   6.162709e+00
9.794604e-01   2.016380e-01  -1.266913e+00   6.154131e+00
9.780488e-01   2.083774e-01  -1.309258e+00   6.145262e+00
9.765908e-01   2.151070e-01  -1.351541e+00   6.136101e+00
9.750865e-01   2.218264e-01  -1.393760e+00   6.126649e+00
9.735359e-01   2.285353e-01  -1.435912e+00   6.116907e+00
9.719393e-01   2.352334e-01  -1.477997e+00   6.106875e+00
9.702965e-01   2.419202e-01  -1.520011e+00   6.096553e+00
9.686077e-01   2.485957e-01  -1.561954e+00   6.085942e+00
9.668730e-01   2.552593e-01  -1.603822e+00   6.075043e+00
9.650925e-01   2.619108e-01  -1.645614e+00   6.063855e+00
9.632662e-01   2.685499e-01  -1.687328e+00   6.052380e+00
9.613943e-01   2.751763e-01  -1.728962e+00   6.040618e+00
9.594767e-01   2.817896e-01  -1.770515e+00   6.028570e+00
9.575137e-01   2.883896e-01  -1.811983e+00   6.016236e+00
9.555052e-01   2.949759e-01  -1.853365e+00   6.003617e+00
9.534515e-01   3.015482e-01  -1.894660e+00   5.990713e+00
9.513526e-01   3.081062e-01  -1.935865e+00   5.977525e+00
9.492085e-01   3.146497e-01  -1.976977e+00   5.964053e+00
9.470195e-01   3.211781e-01  -2.017997e+00   5.950299e+00
9.447855e-01   3.276914e-01  -2.058920e+00   5.936263e+00
9.425068e-01   3.341891e-01  -2.099746e+00   5.921945e+00
9.401833e-01   3.406710e-01  -2.140472e+00   5.907346e+00
9.378153e-01   3.471367e-01  -2.181097e+00   5.892468e+00
9.354028e-01   3.535860e-01  -2.221618e+00   5.877310e+00
9.329460e-01   3.600185e-01  -2.262034e+00   5.861873e+00
9.304450e-01   3.664339e-01  -2.302343e+00   5.846158e+00
9.278998e-01   3.728320e-01  -2.342543e+00   5.830167e+00
9.253106e-01   3.792124e-01  -2.382631e+00   5.813898e+00
9.226776e-01   3.855748e-01  -2.422607e+00   5.797355e+00
9.200008e-01   3.919189e-01  -2.462468e+00   5.780536e+00
9.172804e-01   3.982445e-01  -2.502212e+00   5.763443e+00
9.145165e-01   4.045511e-01  -2.541837e+00   5.746077e+00
9.117092e-01   4.108386e-01  -2.581342e+00   5.728439e+00
9.088588e-01   4.171066e-01  -2.620724e+00   5.710529e+00
9.059652e-01   4.233548e-01  -2.659982e+00   5.692348e+00
9.030287e-01   4.295830e-01  -2.699114e+00   5.673897e+00
9.000493e-01   4.357908e-01  -2.738119e+00   5.655177e+00
8.970273e-01   4.419779e-01  -2.776993e+00   5.636190e+00
8.939628e-01   4.481441e-01  -2.815735e+00   5.616934e+00
8.908558e-01   4.542890e-01  -2.854344e+00   5.597413e+00
8.877067e-01   4.604124e-01  -2.892818e+00   5.577626e+00
8.845154e-01   4.665139e-01  -2.931155e+00   5.557575e+00
8.812822e-01   4.725934e-01  -2.969352e+00   5.537260e+00
8.780072e-01   4.786504e-01  -3.007409e+00   5.516683e+00
8.746906e-01   4.846847e-01  -3.045323e+00   5.495844e+00
8.713326e-01   4.906961e-01  -3.083093e+00   5.474745e+00
8.679332e-01   4.966842e-01  -3.120717e+00   5.453386e+00
8.644926e-01   5.026487e-01  -3.158192e+00   5.431769e+00
8.610111e-01   5.085894e-01  -3.195518e+00   5.409894e+00
8.574887e-01   5.145060e-01  -3.232693e+00   5.387762e+00
8.539257e-01   5.203982e-01  -3.269714e+00   5.365375e+00
8.503223e-01   5.262657e-01  -3.306580e+00   5.342734e+00
8.466784e-01   5.321083e-01  -3.343289e+00   5.319839e+00
8.429945e-01   5.379257e-01  -3.379840e+00   5.296692e+00
8.392706e-01   5.437175e-01  -3.416231e+00   5.273294e+00
8.355069e-01   5.494836e-01  -3.452459e+00   5.249646e+00
8.317035e-01   5.552236e-01  -3.488524e+00   5.225750e+00
8.278608e-01   5.609373e-01  -3.524424e+00   5.201605e+00
8.239788e-01   5.666243e-01  -3.560156e+00   5.177214e+00
8.200577e-01   5.722846e-01  -3.595720e+00   5.152577e+00
8.160977e-01   5.779177e-01  -3.631113e+00   5.127696e+00
8.120991e-01   5.835234e-01  -3.666334e+00   5.102572e+00
8.080619e-01   5.891014e-01  -3.701381e+00   5.077206e+00
8.039865e-01   5.946515e-01  -3.736252e+00   5.051599e+00
7.998729e-01   6.001734e-01  -3.770947e+00   5.025753e+00
7.957214e-01   6.056668e-01  -3.805463e+00   4.999668e+00
7.915322e-01   6.111316e-01  -3.839798e+00   4.973346e+00
7.873054e-01   6.165673e-01  -3.873951e+00   4.946789e+00
7.830413e-01   6.219738e-01  -3.907920e+00   4.919997e+00
7.787401e-01   6.273509e-01  -3.941705e+00   4.892972e+00
7.744020e-01   6.326982e-01  -3.975302e+00   4.865715e+00
7.700271e-01   6.380154e-01  -4.008711e+00   4.838227e+00
7.656157e-01   6.433025e-01  -4.041930e+00   4.810510e+00
7.611681e-01   6.485590e-01  -4.074957e+00   4.782564e+00
7.566843e-01   6.537848e-01  -4.107791e+00   4.754392e+00
7.521647e-01   6.589796e-01  -4.140430e+00   4.725995e+00
7.476094e-01   6.641432e-01  -4.172873e+00   4.697373e+00
7.430187e-01   6.692752e-01  -4.205118e+00   4.668529e+00
7.383927e-01   6.743756e-01  -4.237163e+00   4.639463e+00
7.337317e-01   6.794439e-01  -4.269008e+00   4.610178e+00
7.290360e-01   6.844801e-01  -4.300650e+00   4.580674e+00
7.243057e-01   6.894837e-01  -4.332089e+00   4.550952e+00
7.195410e-01   6.944547e-01  -4.363322e+00   4.521015e+00
7.147422e-01   6.993928e-01  -4.394348e+00   4.490864e+00
7.099096e-01   7.042977e-01  -4.425166e+00   4.460500e+00
7.050432e-01   7.091693e-01  -4.455773e+00   4.429924e+00
7.001435e-01   7.140072e-01  -4.486170e+00   4.399138e+00
6.952105e-01   7.188112e-01  -4.516354e+00   4.368143e+00
6.902446e-01   7.235812e-01  -4.546324e+00   4.336942e+00
6.852460e-01   7.283168e-01  -4.576078e+00   4.305535e+00
6.802149e-01   7.330180e-01  -4.605616e+00   4.273924e+00
6.751515e-01   7.376843e-01  -4.634935e+00   4.242110e+00
6.700561e-01   7.423157e-01  -4.664034e+00   4.210095e+00
6.649289e-01   7.469119e-01  -4.692912e+00   4.177880e+00
6.597703e-01   7.514727e-01  -4.721567e+00   4.145467e+00
6.545803e-01   7.559979e-01  -4.749999e+00   4.112858e+00
6.493593e-01   7.604872e-01  -4.778206e+00   4.080054e+00
6.441075e-01   7.649405e-01  -4.806186e+00   4.047056e+00
6.388252e-01   7.693575e-01  -4.833938e+00   4.013867e+00
6.335126e-01   7.737380e-01  -4.861460e+00   3.980487e+00
6.281699e-01   7.780818e-01  -4.888753e+00   3.946918e+00
6.227975e-01   7.823888e-01  -4.915813e+00   3.913163e+00
6.173956e-01   7.866586e-01  -4.942641e+00   3.879222e+00
6.119643e-01   7.908912e-01  -4.969234e+00   3.845096e+00
6.065041e-01   7.950862e-01  -4.995592e+00   3.810789e+00
6.010151e-01   7.992436e-01  -5.021712e+00   3.776301e+00
5.954976e-01   8.033631e-01  -5.047595e+00   3.741634e+00
5.899519e-01   8.074444e-01  -5.073238e+00   3.706789e+00
5.843782e-01   8.114875e-01  -5.098641e+00   3.671769e+00
5.787768e-01   8.154922e-01  -5.123802e+00   3.636575e+00
5.731479e-01   8.194581e-01  -5.148720e+00   3.601208e+00
5.674919e-01   8.233852e-01  -5.173394e+00   3.565671e+00
5.618090e-01   8.272733e-01  -5.197823e+00   3.529964e+00
5.560994e-01   8.311221e-01  -5.222005e+00   3.494090e+00
5.503635e-01   8.349316e-01  -5.245940e+00   3.458051e+00
5.446015e-01   8.387014e-01  -5.269625e+00   3.421847e+00
5.388136e-01   8.424315e-01  -5.293062e+00   3.385482e+00
5.330002e-01   8.461216e-01  -5.316247e+00   3.348955e+00
5.271616e-01   8.497717e-01  -5.339180e+00   3.312270e+00
5.212979e-01   8.533814e-01  -5.361860e+00   3.275428e+00
5.154095e-01   8.569507e-01  -5.384285e+00   3.238431e+00
5.094967e-01   8.604793e-01  -5.406456e+00   3.201280e+00
5.035598e-01   8.639672e-01  -5.428370e+00   3.163978e+00
4.975989e-01   8.674141e-01  -5.450026e+00   3.126525e+00
4.916145e-01   8.708199e-01  -5.471425e+00   3.088924e+00
4.856068e-01   8.741843e-01  -5.492564e+00   3.051177e+00
4.795760e-01   8.775074e-01  -5.513442e+00   3.013285e+00
4.735225e-01   8.807888e-01  -5.534059e+00   2.975250e+00
4.674466e-01   8.840285e-01  -5.554414e+00   2.937075e+00
4.613485e-01   8.872262e-01  -5.574505e+00   2.898760e+00
4.552285e-01   8.903819e-01  -5.594332e+00   2.860307e+00
4.490869e-01   8.934954e-01  -5.613894e+00   2.821719e+00
4.429241e-01   8.965665e-01  -5.633189e+00   2.782997e+00
4.367402e-01   8.995951e-01  -5.652218e+00   2.744143e+00
4.305356e-01   9.025811e-01  -5.670979e+00   2.705159e+00
4.243107e-01   9.055242e-01  -5.689470e+00   2.666047e+00
4.180656e-01   9.084244e-01  -5.707692e+00   2.626809e+00
4.118006e-01   9.112816e-01  -5.725643e+00   2.587446e+00
4.055162e-01   9.140956e-01  -5.743323e+00   2.547960e+00
3.992125e-01   9.168662e-01  -5.760731e+00   2.508353e+00
3.928899e-01   9.195933e-01  -5.777865e+00   2.468628e+00
3.865487e-01   9.222769e-01  -5.794726e+00   2.428785e+00
3.801892e-01   9.249167e-01  -5.811311e+00   2.388828e+00
3.738116e-01   9.275127e-01  -5.827622e+00   2.348757e+00
3.674163e-01   9.300646e-01  -5.843655e+00   2.308575e+00
3.610036e-01   9.325725e-01  -5.859412e+00   2.268283e+00
3.545738e-01   9.350362e-01  -5.874891e+00   2.227884e+00
3.481271e-01   9.374556e-01  -5.890092e+00   2.187379e+00
3.416640e-01   9.398305e-01  -5.905013e+00   2.146770e+00
3.351846e-01   9.421608e-01  -5.919654e+00   2.106060e+00
3.286894e-01   9.444465e-01  -5.934015e+00   2.065250e+00
3.221786e-01   9.466874e-01  -5.948094e+00   2.024342e+00
3.156525e-01   9.488834e-01  -5.961891e+00   1.983338e+00
3.091114e-01   9.510344e-01  -5.975406e+00   1.942240e+00
3.025557e-01   9.531404e-01  -5.988637e+00   1.901050e+00
2.959856e-01   9.552011e-01  -6.001584e+00   1.859769e+00
2.894015e-01   9.572166e-01  -6.014247e+00   1.818401e+00
2.828037e-01   9.591867e-01  -6.026625e+00   1.776946e+00
2.761925e-01   9.611113e-01  -6.038717e+00   1.735408e+00
2.695682e-01   9.629903e-01  -6.050522e+00   1.693787e+00
2.629311e-01   9.648237e-01  -6.062041e+00   1.652085e+00
2.562815e-01   9.666113e-01  -6.073272e+00   1.610305e+00
2.496198e-01   9.683531e-01  -6.084216e+00   1.568449e+00
2.429462e-01   9.700490e-01  -6.094871e+00   1.526519e+00
2.362612e-01   9.716989e-01  -6.105237e+00   1.484516e+00
2.295649e-01   9.733027e-01  -6.115313e+00   1.442443e+00
2.228577e-01   9.748604e-01  -6.125100e+00   1.400301e+00
2.161400e-01   9.763719e-01  -6.134596e+00   1.358094e+00
2.094121e-01   9.778371e-01  -6.143801e+00   1.315821e+00
2.026742e-01   9.792559e-01  -6.152715e+00   1.273487e+00
1.959267e-01   9.806283e-01  -6.161337e+00   1.231092e+00
1.891699e-01   9.819542e-01  -6.169668e+00   1.188638e+00
1.824041e-01   9.832335e-01  -6.177705e+00   1.146129e+00
1.756297e-01   9.844662e-01  -6.185450e+00   1.103564e+00
1.688469e-01   9.856523e-01  -6.192901e+00   1.060948e+00
1.620562e-01   9.867916e-01  -6.200059e+00   1.018281e+00
1.552578e-01   9.878841e-01  -6.206923e+00   9.755665e-01
1.484520e-01   9.889298e-01  -6.213493e+00   9.328053e-01
1.416392e-01   9.899286e-01  -6.219768e+00   8.899999e-01
1.348196e-01   9.908805e-01  -6.225748e+00   8.471524e-01
1.279937e-01   9.917854e-01  -6.231433e+00   8.042646e-01
1.211617e-01   9.926433e-01  -6.236823e+00   7.613388e-01
1.143239e-01   9.934541e-01  -6.241917e+00   7.183769e-01
1.074808e-01   9.942178e-01  -6.246715e+00   6.753809e-01
1.006325e-01   9.949344e-01  -6.251216e+00   6.323529e-01
9.377947e-02   9.956038e-01  -6.255422e+00   5.892949e-01
8.692199e-02   9.962260e-01  -6.259331e+00   5.462091e-01
8.006039e-02   9.968010e-01  -6.262943e+00   5.030973e-01
7.319499e-02   9.973287e-01  -6.266258e+00   4.599617e-01
6.632613e-02   9.978091e-01  -6.269276e+00   4.168043e-01
5.945411e-02   9.982422e-01  -6.271997e+00   3.736271e-01
5.257928e-02   9.986280e-01  -6.274420e+00   3.304322e-01
4.570196e-02   9.989664e-01  -6.276546e+00   2.872217e-01
3.882247e-02   9.992575e-01  -6.278374e+00   2.439976e-01
3.194114e-02   9.995012e-01  -6.279905e+00   2.007619e-01
2.505830e-02   9.996976e-01  -6.281138e+00   1.575167e-01
1.817426e-02   9.998465e-01  -6.282073e+00   1.142641e-01
1.128937e-02   9.999480e-01  -6.282710e+00   7.100600e-02
4.403939e-03   1.000002e+00  -6.283050e+00   2.774458e-02
-2.481700e-03   1.000009e+00  -6.283091e+00  -1.551813e-02
-9.367221e-03   9.999681e-01  -6.282835e+00  -5.878011e-02
-1.625230e-02   9.998800e-01  -6.282281e+00  -1.020393e-01
-2.313660e-02   9.997444e-01  -6.281429e+00  -1.452936e-01
-3.001981e-02   9.995615e-01  -6.280279e+00  -1.885410e-01
-3.690160e-02   9.993312e-01  -6.278832e+00  -2.317795e-01
-4.378164e-02   9.990535e-01  -6.277086e+00  -2.750070e-01
-5.065960e-02   9.987284e-01  -6.275043e+00  -3.182214e-01
-5.753516e-02   9.983560e-01  -6.272703e+00  -3.614207e-01
-6.440799e-02   9.979363e-01  -6.270065e+00  -4.046029e-01
-7.127776e-02   9.974692e-01  -6.267130e+00  -4.477659e-01
-7.814416e-02   9.969549e-01  -6.263898e+00  -4.909077e-01
-8.500686e-02   9.963933e-01  -6.260369e+00  -5.340261e-01
-9.186552e-02   9.957844e-01  -6.256543e+00  -5.771193e-01
-9.871983e-02   9.951284e-01  -6.252420e+00  -6.201851e-01
-1.055695e-01   9.944251e-01  -6.248001e+00  -6.632214e-01
-1.124141e-01   9.936747e-01  -6.243286e+00  -7.062263e-01
-1.192534e-01   9.928772e-01  -6.238275e+00  -7.491977e-01
-1.260870e-01   9.920326e-01  -6.232968e+00  -7.921336e-01
-1.329147e-01   9.911410e-01  -6.227365e+00  -8.350319e-01
-1.397360e-01   9.902024e-01  -6.221468e+00  -8.778906e-01
-1.465508e-01   9.892169e-01  -6.215275e+00  -9.207077e-01
-1.533585e-01   9.881844e-01  -6.208788e+00  -9.634811e-01
-1.601591e-01   9.871052e-01  -6.202006e+00  -1.006209e+00
-1.669520e-01   9.859791e-01  -6.194930e+00  -1.048889e+00
-1.737370e-01   9.848062e-01  -6.187561e+00  -1.091519e+00
-1.805138e-01   9.835867e-01  -6.179898e+00  -1.134098e+00
-1.872820e-01   9.823205e-01  -6.171942e+00  -1.176622e+00
-1.940413e-01   9.810078e-01  -6.163693e+00  -1.219091e+00
-2.007914e-01   9.796485e-01  -6.155153e+00  -1.261502e+00
-2.075321e-01   9.782429e-01  -6.146320e+00  -1.303854e+00
-2.142628e-01   9.767908e-01  -6.137196e+00  -1.346143e+00
-2.209834e-01   9.752924e-01  -6.127782e+00  -1.388369e+00
-2.276936e-01   9.737478e-01  -6.118076e+00  -1.430529e+00
-2.343929e-01   9.721570e-01  -6.108081e+00  -1.472621e+00
-2.410812e-01   9.705201e-01  -6.097796e+00  -1.514643e+00
-2.477580e-01   9.688372e-01  -6.087222e+00  -1.556593e+00
-2.544230e-01   9.671084e-01  -6.076359e+00  -1.598470e+00
-2.610760e-01   9.653337e-01  -6.065208e+00  -1.640270e+00
-2.677166e-01   9.635133e-01  -6.053770e+00  -1.681993e+00
-2.743445e-01   9.616472e-01  -6.042044e+00  -1.723637e+00
-2.809595e-01   9.597355e-01  -6.030033e+00  -1.765198e+00
-2.875610e-01   9.577782e-01  -6.017735e+00  -1.806676e+00
-2.941490e-01   9.557756e-01  -6.005152e+00  -1.848068e+00
-3.007230e-01   9.537277e-01  -5.992284e+00  -1.889372e+00
-3.072828e-01   9.516345e-01  -5.979133e+00  -1.930587e+00
-3.138280e-01   9.494963e-01  -5.965697e+00  -1.971711e+00
-3.203583e-01   9.473130e-01  -5.951979e+00  -2.012741e+00
-3.268734e-01   9.450848e-01  -5.937979e+00  -2.053675e+00
-3.333730e-01   9.428118e-01  -5.923697e+00  -2.094512e+00
-3.398569e-01   9.404941e-01  -5.909135e+00  -2.135250e+00
-3.463246e-01   9.381318e-01  -5.894292e+00  -2.175886e+00
-3.527758e-01   9.357250e-01  -5.879170e+00  -2.216420e+00
-3.592104e-01   9.332739e-01  -5.863769e+00  -2.256848e+00
-3.656279e-01   9.307785e-01  -5.848090e+00  -2.297169e+00
-3.720281e-01   9.282390e-01  -5.832133e+00  -2.337382e+00
-3.784107e-01   9.256555e-01  -5.815901e+00  -2.377483e+00
-3.847753e-01   9.230281e-01  -5.799392e+00  -2.417472e+00
-3.911217e-01   9.203569e-01  -5.782609e+00  -2.457346e+00
-3.974495e-01   9.176421e-01  -5.765551e+00  -2.497104e+00
-4.037585e-01   9.148838e-01  -5.748221e+00  -2.536743e+00
-4.100484e-01   9.120821e-01  -5.730617e+00  -2.576262e+00
-4.163188e-01   9.092372e-01  -5.712742e+00  -2.615659e+00
-4.225695e-01   9.063492e-01  -5.694596e+00  -2.654931e+00
-4.288001e-01   9.034182e-01  -5.676180e+00  -2.694078e+00
-4.350104e-01   9.004443e-01  -5.657495e+00  -2.733098e+00
-4.412001e-01   8.974278e-01  -5.638542e+00  -2.771987e+00
-4.473688e-01   8.943687e-01  -5.619321e+00  -2.810745e+00
-4.535164e-01   8.912673e-01  -5.599835e+00  -2.849370e+00
-4.596425e-01   8.881235e-01  -5.580082e+00  -2.887860e+00
-4.657467e-01   8.849377e-01  -5.560065e+00  -2.926213e+00
-4.718289e-01   8.817099e-01  -5.539785e+00  -2.964427e+00
-4.778887e-01   8.784403e-01  -5.519241e+00  -3.002501e+00
-4.839259e-01   8.751291e-01  -5.498436e+00  -3.040432e+00
-4.899401e-01   8.717764e-01  -5.477371e+00  -3.078219e+00
-4.959311e-01   8.683823e-01  -5.456046e+00  -3.115860e+00
-5.018985e-01   8.649471e-01  -5.434462e+00  -3.153353e+00
-5.078422e-01   8.614709e-01  -5.412620e+00  -3.190697e+00
-5.137618e-01   8.579538e-01  -5.390522e+00  -3.227890e+00
-5.196571e-01   8.543960e-01  -5.368168e+00  -3.264930e+00
-5.255277e-01   8.507978e-01  -5.345560e+00  -3.301814e+00
-5.313733e-01   8.471592e-01  -5.322698e+00  -3.338543e+00
