Method       t0       tn       N         h
Verlet        0  1.0e+00   10000 1.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.839897e-06  -9.527786e-07   5.939707e-11   6.298677e-06  -1.780902e-05   1.467243e-09   9.462851e-01   3.174764e-01  -1.979176e-05  -2.098791e+00   5.934164e+00  -4.889016e-04
  -2.839266e-06  -9.545595e-07   5.954379e-11   6.309951e-06  -1.780524e-05   1.467007e-09   9.460750e-01   3.180698e-01  -1.984065e-05  -2.102548e+00   5.932902e+00  -4.888229e-04
  -2.838634e-06  -9.563400e-07   5.969050e-11   6.321224e-06  -1.780144e-05   1.466770e-09   9.458645e-01   3.186631e-01  -1.988954e-05  -2.106304e+00   5.931638e+00  -4.887441e-04
  -2.838002e-06  -9.581201e-07   5.983718e-11   6.332494e-06  -1.779764e-05   1.466533e-09   9.456537e-01   3.192563e-01  -1.993841e-05  -2.110060e+00   5.930372e+00  -4.886650e-04
  -2.837368e-06  -9.598999e-07   5.998383e-11   6.343763e-06  -1.779384e-05   1.466295e-09   9.454425e-01   3.198493e-01  -1.998728e-05  -2.113814e+00   5.929103e+00  -4.885857e-04
  -2.836733e-06  -9.616792e-07   6.013047e-11   6.355029e-06  -1.779002e-05   1.466056e-09   9.452309e-01   3.204422e-01  -2.003614e-05  -2.117568e+00   5.927831e+00  -4.885062e-04
  -2.836097e-06  -9.634582e-07   6.027707e-11   6.366292e-06  -1.778620e-05   1.465817e-09   9.450189e-01   3.210350e-01  -2.008499e-05  -2.121322e+00   5.926558e+00  -4.884266e-04
  -2.835459e-06  -9.652368e-07   6.042366e-11   6.377554e-06  -1.778237e-05   1.465578e-09   9.448066e-01   3.216276e-01  -2.013383e-05  -2.125074e+00   5.925282e+00  -4.883467e-04
  -2.834821e-06  -9.670150e-07   6.057022e-11   6.388813e-06  -1.777853e-05   1.465337e-09   9.445938e-01   3.222201e-01  -2.018267e-05  -2.128826e+00   5.924003e+00  -4.882667e-04
  -2.834182e-06  -9.687929e-07   6.071675e-11   6.400071e-06  -1.777469e-05   1.465097e-09   9.443808e-01   3.228125e-01  -2.023150e-05  -2.132577e+00   5.922722e+00  -4.881864e-04
  -2.833541e-06  -9.705703e-07   6.086327e-11   6.411326e-06  -1.777084e-05   1.464855e-09   9.441673e-01   3.234048e-01  -2.028032e-05  -2.136328e+00   5.921439e+00  -4.881060e-04
  -2.832899e-06  -9.723474e-07   6.100976e-11   6.422579e-06  -1.776698e-05   1.464613e-09   9.439534e-01   3.239969e-01  -2.032913e-05  -2.140077e+00   5.920153e+00  -4.880253e-04
  -2.832256e-06  -9.741241e-07   6.115622e-11   6.433829e-06  -1.776311e-05   1.464371e-09   9.437392e-01   3.245890e-01  -2.037793e-05  -2.143826e+00   5.918865e+00  -4.879445e-04
  -2.831612e-06  -9.759004e-07   6.130266e-11   6.445078e-06  -1.775924e-05   1.464127e-09   9.435246e-01   3.251808e-01  -2.042673e-05  -2.147574e+00   5.917575e+00  -4.878634e-04
  -2.830967e-06  -9.776763e-07   6.144907e-11   6.456324e-06  -1.775536e-05   1.463884e-09   9.433097e-01   3.257726e-01  -2.047551e-05  -2.151322e+00   5.916282e+00  -4.877822e-04
  -2.830321e-06  -9.794518e-07   6.159546e-11   6.467568e-06  -1.775147e-05   1.463639e-09   9.430943e-01   3.263642e-01  -2.052429e-05  -2.155068e+00   5.914987e+00  -4.877008e-04
  -2.829674e-06  -9.812269e-07   6.174183e-11   6.478810e-06  -1.774758e-05   1.463394e-09   9.428786e-01   3.269557e-01  -2.057306e-05  -2.158814e+00   5.913689e+00  -4.876191e-04
  -2.829025e-06  -9.830017e-07   6.188817e-11   6.490049e-06  -1.774368e-05   1.463149e-09   9.426625e-01   3.275471e-01  -2.062183e-05  -2.162560e+00   5.912389e+00  -4.875373e-04
  -2.828375e-06  -9.847760e-07   6.203449e-11   6.501287e-06  -1.773977e-05   1.462903e-09   9.424461e-01   3.281383e-01  -2.067058e-05  -2.166304e+00   5.911086e+00  -4.874553e-04
  -2.827725e-06  -9.865500e-07   6.218078e-11   6.512522e-06  -1.773585e-05   1.462656e-09   9.422292e-01   3.287294e-01  -2.071933e-05  -2.170048e+00   5.909782e+00  -4.873731e-04
  -2.827073e-06  -9.883236e-07   6.232705e-11   6.523755e-06  -1.773193e-05   1.462408e-09   9.420120e-01   3.293204e-01  -2.076806e-05  -2.173791e+00   5.908474e+00  -4.872907e-04
  -2.826420e-06  -9.900967e-07   6.247329e-11   6.534985e-06  -1.772800e-05   1.462161e-09   9.417944e-01   3.299112e-01  -2.081679e-05  -2.177533e+00   5.907165e+00  -4.872080e-04
  -2.825766e-06  -9.918695e-07   6.261951e-11   6.546214e-06  -1.772406e-05   1.461912e-09   9.415765e-01   3.305019e-01  -2.086552e-05  -2.181275e+00   5.905853e+00  -4.871252e-04
