Method       t0       tn       N         h
 Euler        0    1e+01    1000      0.01

x  -  y  -  z  .........
  -2.837947e-06  -9.432942e-07   5.864756e-11   9.456355e-01   3.143161e-01  -1.954202e-05
  -2.763999e-06  -1.118273e-06   7.313620e-11   9.209951e-01   3.726211e-01  -2.436979e-05
  -2.678901e-06  -1.288742e-06   8.732983e-11   8.926397e-01   4.294231e-01  -2.909927e-05
  -2.582901e-06  -1.453965e-06   1.011680e-10   8.606514e-01   4.844774e-01  -3.371031e-05
  -2.476296e-06  -1.613219e-06   1.145908e-10   8.251292e-01   5.375423e-01  -3.818294e-05
  -2.359433e-06  -1.765790e-06   1.275390e-10   7.861893e-01   5.883808e-01  -4.249741e-05
  -2.232714e-06  -1.910985e-06   1.399544e-10   7.439651e-01   6.367613e-01  -4.663435e-05
  -2.096590e-06  -2.048130e-06   1.517802e-10   6.986070e-01   6.824595e-01  -5.057485e-05
  -1.951562e-06  -2.176577e-06   1.629615e-10   6.502822e-01   7.252596e-01  -5.430058e-05
  -1.798182e-06  -2.295709e-06   1.734453e-10   5.991743e-01   7.649558e-01  -5.779391e-05
  -1.637049e-06  -2.404943e-06   1.831813e-10   5.454830e-01   8.013537e-01  -6.103805e-05
  -1.468808e-06  -2.503733e-06   1.921219e-10   4.894230e-01   8.342718e-01  -6.401714e-05
  -1.294145e-06  -2.591579e-06   2.002226e-10   4.312235e-01   8.635428e-01  -6.671638e-05
  -1.113790e-06  -2.668024e-06   2.074425e-10   3.711271e-01   8.890153e-01  -6.912215e-05
  -9.285065e-07  -2.732666e-06   2.137447e-10   3.093887e-01   9.105545e-01  -7.122210e-05
  -7.390937e-07  -2.785153e-06   2.190962e-10   2.462742e-01   9.280438e-01  -7.300527e-05
  -5.463781e-07  -2.825194e-06   2.234685e-10   1.820592e-01   9.413860e-01  -7.446220e-05
  -3.512105e-07  -2.852557e-06   2.268381e-10   1.170272e-01   9.505036e-01  -7.558498e-05
  -1.544613e-07  -2.867073e-06   2.291861e-10   5.146821e-02   9.553406e-01  -7.636736e-05
   4.298571e-08  -2.868638e-06   2.304988e-10  -1.432331e-02   9.558621e-01  -7.680477e-05
   2.402380e-07  -2.857215e-06   2.307679e-10  -8.004998e-02   9.520556e-01  -7.689442e-05
   4.364007e-07  -2.832831e-06   2.299902e-10  -1.454136e-01   9.439309e-01  -7.663530e-05
   6.305818e-07  -2.795585e-06   2.281682e-10  -2.101169e-01   9.315199e-01  -7.602819e-05
   8.218983e-07  -2.745639e-06   2.253097e-10  -2.738656e-01   9.148773e-01  -7.507571e-05
   1.009482e-06  -2.683222e-06   2.214279e-10  -3.363706e-01   8.940795e-01  -7.378224e-05
   1.192485e-06  -2.608630e-06   2.165413e-10  -3.973491e-01   8.692244e-01  -7.215396e-05
   1.370084e-06  -2.522217e-06   2.106734e-10  -4.565271e-01   8.404307e-01  -7.019873e-05
   1.541488e-06  -2.424400e-06   2.038531e-10  -5.136410e-01   8.078370e-01  -6.792610e-05
   1.705942e-06  -2.315652e-06   1.961135e-10  -5.684389e-01   7.716008e-01  -6.534720e-05
