Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
  -3.509500e-06  -1.704879e-06   1.157357e-10   1.169404e+00   5.680845e-01  -3.856443e-05
  -3.437517e-06  -1.819875e-06   1.253983e-10   1.145419e+00   6.064026e-01  -4.178409e-05
  -3.359768e-06  -1.931818e-06   1.348504e-10   1.119512e+00   6.437031e-01  -4.493364e-05
  -3.276315e-06  -2.040480e-06   1.440735e-10   1.091704e+00   6.799107e-01  -4.800688e-05
  -3.187224e-06  -2.145631e-06   1.530486e-10   1.062018e+00   7.149481e-01  -5.099751e-05
  -3.092565e-06  -2.247033e-06   1.617564e-10   1.030477e+00   7.487363e-01  -5.389903e-05
  -2.992413e-06  -2.344442e-06   1.701767e-10   9.971052e-01   7.811942e-01  -5.670478e-05
  -2.886847e-06  -2.437609e-06   1.782891e-10   9.619293e-01   8.122384e-01  -5.940790e-05
  -2.775951e-06  -2.526274e-06   1.860722e-10   9.249777e-01   8.417827e-01  -6.200133e-05
  -2.659818e-06  -2.610172e-06   1.935041e-10   8.862808e-01   8.697383e-01  -6.447773e-05
  -2.538546e-06  -2.689025e-06   2.005621e-10   8.458716e-01   8.960131e-01  -6.682953e-05
  -2.412243e-06  -2.762548e-06   2.072225e-10   8.037863e-01   9.205117e-01  -6.904884e-05
  -2.281029e-06  -2.830443e-06   2.134607e-10   7.600641e-01   9.431350e-01  -7.112748e-05
  -2.145031e-06  -2.892401e-06   2.192512e-10   7.147482e-01   9.637800e-01  -7.305692e-05
  -2.004394e-06  -2.948099e-06   2.245671e-10   6.678862e-01   9.823393e-01  -7.482826e-05
  -1.859274e-06  -2.997202e-06   2.293807e-10   6.195309e-01   9.987010e-01  -7.643219e-05
  -1.709849e-06  -3.039359e-06   2.336627e-10   5.697407e-01   1.012748e+00  -7.785900e-05
  -1.556313e-06  -3.074205e-06   2.373825e-10   5.185807e-01   1.024359e+00  -7.909849e-05
  -1.398884e-06  -3.101356e-06   2.405082e-10   4.661237e-01   1.033406e+00  -8.013999e-05
  -1.237808e-06  -3.120412e-06   2.430061e-10   4.124512e-01   1.039756e+00  -8.097233e-05
  -1.073358e-06  -3.130956e-06   2.448411e-10   3.576547e-01   1.043269e+00  -8.158376e-05
  -9.058439e-07  -3.132551e-06   2.459762e-10   3.018373e-01   1.043801e+00  -8.196201e-05
  -7.356147e-07  -3.124741e-06   2.463729e-10   2.451150e-01   1.041199e+00  -8.209417e-05
  -5.630645e-07  -3.107052e-06   2.459905e-10   1.876193e-01   1.035304e+00  -8.196677e-05
  -3.886398e-07  -3.078991e-06   2.447869e-10   1.294991e-01   1.025954e+00  -8.156572e-05
  -2.128472e-07  -3.040045e-06   2.427180e-10   7.092305e-02   1.012977e+00  -8.087635e-05
  -3.626240e-08  -2.989690e-06   2.397381e-10   1.208303e-02   9.961978e-01  -7.988340e-05
   1.404598e-07  -2.927384e-06   2.357999e-10  -4.680276e-02   9.754370e-01  -7.857114e-05
   3.165736e-07  -2.852581e-06   2.308549e-10  -1.054859e-01   9.505116e-01  -7.692342e-05
   4.912295e-07  -2.764729e-06   2.248539e-10  -1.636831e-01   9.212386e-01  -7.492382e-05
   6.634591e-07  -2.663287e-06   2.177475e-10  -2.210719e-01   8.874367e-01  -7.255588e-05
   8.321589e-07  -2.547729e-06   2.094869e-10  -2.772846e-01   8.489315e-01  -6.980337e-05
   9.960730e-07  -2.417568e-06   2.000255e-10  -3.319026e-01   8.055603e-01  -6.665072e-05
   1.153775e-06  -2.272373e-06   1.893202e-10  -3.844505e-01   7.571800e-01  -6.308359e-05
   1.303647e-06  -2.111803e-06   1.773337e-10  -4.343896e-01   7.036764e-01  -5.908957e-05
   1.443866e-06  -1.935641e-06   1.640377e-10  -4.811122e-01   6.449771e-01  -5.465920e-05
   1.572388e-06  -1.743842e-06   1.494164e-10  -5.239372e-01   5.810675e-01  -4.978721e-05
   1.686940e-06  -1.536596e-06   1.334713e-10  -5.621073e-01   5.120109e-01  -4.447413e-05
   1.785027e-06  -1.314400e-06   1.162274e-10  -5.947908e-01   4.379728e-01  -3.872825e-05
   1.863951e-06  -1.078145e-06   9.773968e-11  -6.210890e-01   3.592497e-01  -3.256795e-05
   1.920860e-06  -8.292085e-07   7.810192e-11  -6.400519e-01   2.763015e-01  -2.602443e-05
   1.952834e-06  -5.695638e-07   5.745476e-11  -6.507061e-01   1.897850e-01  -1.914456e-05
   1.957008e-06  -3.018688e-07   3.599433e-11  -6.520967e-01   1.005860e-01  -1.199371e-05
   1.930749e-06  -2.953979e-08   1.397900e-11  -6.433471e-01   9.842985e-03  -4.657958e-06
   1.871889e-06   2.432274e-07  -8.267505e-12  -6.237342e-01  -8.104606e-02   2.754824e-06
   1.778982e-06   5.115110e-07  -3.035885e-11  -5.927765e-01  -1.704411e-01   1.011591e-05
   1.651578e-06   7.698201e-07  -5.185704e-11  -5.503243e-01  -2.565126e-01   1.727934e-05
   1.490458e-06   1.012365e-06  -7.229267e-11  -4.966372e-01  -3.373312e-01   2.408872e-05
   1.297764e-06   1.233428e-06  -9.119396e-11  -4.324295e-01  -4.109918e-01   3.038684e-05
   1.076997e-06   1.427791e-06  -1.081211e-10  -3.588673e-01  -4.757558e-01   3.602714e-05
   8.328359e-07   1.591150e-06  -1.227004e-10  -2.775102e-01  -5.301887e-01   4.088514e-05
   5.708137e-07   1.720434e-06  -1.346523e-10  -1.902015e-01  -5.732679e-01   4.486764e-05
