Method       t0       tn       N         h
 Euler        0        3  100000     3e-05

x  -  y  -  z  .........
   6.727963e-07  -2.865596e-06   2.340412e-10  -2.241832e-01   9.548485e-01  -7.798514e-05
   7.287454e-07  -2.851633e-06   2.332569e-10  -2.428261e-01   9.501957e-01  -7.772379e-05
   7.844184e-07  -2.836589e-06   2.323842e-10  -2.613769e-01   9.451830e-01  -7.743299e-05
   8.397942e-07  -2.820470e-06   2.314234e-10  -2.798287e-01   9.398121e-01  -7.711285e-05
   8.948516e-07  -2.803283e-06   2.303749e-10  -2.981745e-01   9.340849e-01  -7.676348e-05
   9.495698e-07  -2.785032e-06   2.292391e-10  -3.164072e-01   9.280036e-01  -7.638501e-05
   1.003928e-06  -2.765726e-06   2.280163e-10  -3.345199e-01   9.215704e-01  -7.597757e-05
   1.057905e-06  -2.745370e-06   2.267071e-10  -3.525058e-01   9.147877e-01  -7.554132e-05
   1.111481e-06  -2.723973e-06   2.253118e-10  -3.703579e-01   9.076580e-01  -7.507641e-05
   1.164636e-06  -2.701542e-06   2.238311e-10  -3.880695e-01   9.001839e-01  -7.458301e-05
   1.217348e-06  -2.678087e-06   2.222655e-10  -4.056339e-01   8.923682e-01  -7.406132e-05
   1.269598e-06  -2.653615e-06   2.206155e-10  -4.230443e-01   8.842139e-01  -7.351152e-05
   1.321367e-06  -2.628136e-06   2.188817e-10  -4.402942e-01   8.757240e-01  -7.293382e-05
   1.372634e-06  -2.601659e-06   2.170649e-10  -4.573769e-01   8.669017e-01  -7.232843e-05
   1.423380e-06  -2.574195e-06   2.151657e-10  -4.742860e-01   8.577503e-01  -7.169560e-05
   1.473586e-06  -2.545754e-06   2.131848e-10  -4.910151e-01   8.482733e-01  -7.103554e-05
   1.523232e-06  -2.516346e-06   2.111230e-10  -5.075578e-01   8.384743e-01  -7.034852e-05
   1.572300e-06  -2.485983e-06   2.089810e-10  -5.239078e-01   8.283570e-01  -6.963479e-05
   1.620771e-06  -2.454676e-06   2.067597e-10  -5.400589e-01   8.179252e-01  -6.889463e-05
   1.668627e-06  -2.422437e-06   2.044599e-10  -5.560050e-01   8.071830e-01  -6.812831e-05
   1.715849e-06  -2.389279e-06   2.020825e-10  -5.717401e-01   7.961343e-01  -6.733613e-05
   1.762420e-06  -2.355214e-06   1.996284e-10  -5.872581e-01   7.847834e-01  -6.651839e-05
   1.808323e-06  -2.320255e-06   1.970985e-10  -6.025532e-01   7.731346e-01  -6.567541e-05
   1.853539e-06  -2.284415e-06   1.944938e-10  -6.176196e-01   7.611924e-01  -6.480750e-05
   1.898051e-06  -2.247708e-06   1.918153e-10  -6.324516e-01   7.489614e-01  -6.391499e-05
   1.941843e-06  -2.210149e-06   1.890640e-10  -6.470437e-01   7.364461e-01  -6.299823e-05
   1.984899e-06  -2.171751e-06   1.862410e-10  -6.613903e-01   7.236515e-01  -6.205757e-05
   2.027201e-06  -2.132529e-06   1.833474e-10  -6.754860e-01   7.105823e-01  -6.109337e-05
   2.068735e-06  -2.092498e-06   1.803842e-10  -6.893255e-01   6.972437e-01  -6.010601e-05
   2.109484e-06  -2.051674e-06   1.773526e-10  -7.029036e-01   6.836406e-01  -5.909584e-05
   2.149434e-06  -2.010072e-06   1.742537e-10  -7.162153e-01   6.697784e-01  -5.806328e-05
   2.188569e-06  -1.967709e-06   1.710888e-10  -7.292554e-01   6.556623e-01  -5.700870e-05
   2.226874e-06  -1.924599e-06   1.678591e-10  -7.420192e-01   6.412978e-01  -5.593253e-05
   2.264336e-06  -1.880761e-06   1.645658e-10  -7.545020e-01   6.266903e-01  -5.483516e-05
   2.300940e-06  -1.836210e-06   1.612102e-10  -7.666989e-01   6.118454e-01  -5.371702e-05
   2.336674e-06  -1.790963e-06   1.577935e-10  -7.786056e-01   5.967689e-01  -5.257855e-05
   2.371522e-06  -1.745039e-06   1.543171e-10  -7.902175e-01   5.814665e-01  -5.142017e-05
   2.405473e-06  -1.698455e-06   1.507823e-10  -8.015304e-01   5.659441e-01  -5.024234e-05
   2.438515e-06  -1.651228e-06   1.471905e-10  -8.125401e-01   5.502076e-01  -4.904550e-05
   2.470634e-06  -1.603377e-06   1.435430e-10  -8.232426e-01   5.342630e-01  -4.783012e-05
   2.501819e-06  -1.554920e-06   1.398412e-10  -8.336339e-01   5.181165e-01  -4.659665e-05
   2.532059e-06  -1.505875e-06   1.360866e-10  -8.437102e-01   5.017742e-01  -4.534558e-05
   2.561343e-06  -1.456261e-06   1.322807e-10  -8.534679e-01   4.852424e-01  -4.407738e-05
   2.589659e-06  -1.406098e-06   1.284247e-10  -8.629033e-01   4.685274e-01  -4.279254e-05
   2.616999e-06  -1.355404e-06   1.245203e-10  -8.720130e-01   4.516356e-01  -4.149156e-05
   2.643351e-06  -1.304198e-06   1.205690e-10  -8.807939e-01   4.345734e-01  -4.017492e-05
   2.668707e-06  -1.252501e-06   1.165721e-10  -8.892426e-01   4.173473e-01  -3.884313e-05
   2.693056e-06  -1.200332e-06   1.125314e-10  -8.973563e-01   3.999640e-01  -3.749671e-05
   2.716392e-06  -1.147711e-06   1.084482e-10  -9.051319e-01   3.824301e-01  -3.613616e-05
   2.738705e-06  -1.094658e-06   1.043243e-10  -9.125668e-01   3.647521e-01  -3.476200e-05
   2.759987e-06  -1.041193e-06   1.001610e-10  -9.196583e-01   3.469369e-01  -3.337477e-05
   2.780231e-06  -9.873358e-07   9.596015e-11  -9.264039e-01   3.289912e-01  -3.197499e-05
   2.799430e-06  -9.331079e-07   9.172318e-11  -9.328013e-01   3.109219e-01  -3.056318e-05
   2.817578e-06  -8.785295e-07   8.745176e-11  -9.388483e-01   2.927358e-01  -2.913990e-05
   2.834668e-06  -8.236213e-07   8.314750e-11  -9.445428e-01   2.744397e-01  -2.770567e-05
   2.850694e-06  -7.684040e-07   7.881205e-11  -9.498829e-01   2.560407e-01  -2.626105e-05
   2.865651e-06  -7.128985e-07   7.444704e-11  -9.548668e-01   2.375457e-01  -2.480658e-05
   2.879535e-06  -6.571259e-07   7.005414e-11  -9.594929e-01   2.189617e-01  -2.334282e-05
   2.892339e-06  -6.011072e-07   6.563499e-11  -9.637596e-01   2.002956e-01  -2.187031e-05
   2.904062e-06  -5.448635e-07   6.119128e-11  -9.676656e-01   1.815546e-01  -2.038961e-05
   2.914698e-06  -4.884160e-07   5.672468e-11  -9.712096e-01   1.627456e-01  -1.890129e-05
   2.924244e-06  -4.317859e-07   5.223688e-11  -9.743907e-01   1.438759e-01  -1.740591e-05
   2.932699e-06  -3.749946e-07   4.772957e-11  -9.772077e-01   1.249524e-01  -1.590402e-05
   2.940058e-06  -3.180633e-07   4.320444e-11  -9.796601e-01   1.059822e-01  -1.439620e-05
   2.946321e-06  -2.610133e-07   3.866319e-11  -9.817470e-01   8.697253e-02  -1.288300e-05
   2.951486e-06  -2.038661e-07   3.410754e-11  -9.834679e-01   6.793043e-02  -1.136501e-05
   2.955552e-06  -1.466429e-07   2.953918e-11  -9.848226e-01   4.886303e-02  -9.842782e-06
   2.958517e-06  -8.936510e-08   2.495982e-11  -9.858108e-01   2.977744e-02  -8.316890e-06
   2.960383e-06  -3.205410e-08   2.037119e-11  -9.864323e-01   1.068078e-02  -6.787906e-06
   2.961148e-06   2.526882e-08   1.577498e-11  -9.866873e-01  -8.419850e-03  -5.256399e-06
   2.960813e-06   8.258235e-08   1.117292e-11  -9.865759e-01  -2.751736e-02  -3.722940e-06
   2.959380e-06   1.398653e-07   6.566707e-12  -9.860984e-01  -4.660466e-02  -2.188100e-06
   2.956850e-06   1.970963e-07   1.958062e-12  -9.852554e-01  -6.567468e-02  -6.524479e-07
   2.953225e-06   2.542543e-07  -2.651308e-12  -9.840474e-01  -8.472037e-02   8.834454e-07
   2.948507e-06   3.113183e-07  -7.259698e-12  -9.824751e-01  -1.037347e-01   2.419012e-06
   2.942698e-06   3.682671e-07  -1.186540e-11  -9.805396e-01  -1.227107e-01   3.953684e-06
   2.935802e-06   4.250798e-07  -1.646672e-11  -9.782417e-01  -1.416413e-01   5.486895e-06
   2.927822e-06   4.817356e-07  -2.106196e-11  -9.755827e-01  -1.605197e-01   7.018080e-06
   2.918762e-06   5.382137e-07  -2.564944e-11  -9.725638e-01  -1.793388e-01   8.546677e-06
   2.908626e-06   5.944935e-07  -3.022746e-11  -9.691864e-01  -1.980918e-01   1.007212e-05
   2.897419e-06   6.505543e-07  -3.479435e-11  -9.654522e-01  -2.167719e-01   1.159386e-05
   2.885146e-06   7.063758e-07  -3.934843e-11  -9.613627e-01  -2.353723e-01   1.311133e-05
   2.871813e-06   7.619377e-07  -4.388806e-11  -9.569199e-01  -2.538861e-01   1.462399e-05
   2.857425e-06   8.172197e-07  -4.841156e-11  -9.521257e-01  -2.723067e-01   1.613127e-05
   2.841988e-06   8.722019e-07  -5.291731e-11  -9.469821e-01  -2.906274e-01   1.763263e-05
   2.825510e-06   9.268644e-07  -5.740366e-11  -9.414913e-01  -3.088415e-01   1.912754e-05
   2.807997e-06   9.811874e-07  -6.186898e-11  -9.356558e-01  -3.269425e-01   2.061543e-05
   2.789457e-06   1.035151e-06  -6.631166e-11  -9.294779e-01  -3.449239e-01   2.209578e-05
   2.769896e-06   1.088737e-06  -7.073011e-11  -9.229602e-01  -3.627792e-01   2.356806e-05
   2.749325e-06   1.141925e-06  -7.512272e-11  -9.161055e-01  -3.805021e-01   2.503173e-05
   2.727750e-06   1.194696e-06  -7.948793e-11  -9.089165e-01  -3.980861e-01   2.648626e-05
   2.705180e-06   1.247032e-06  -8.382416e-11  -9.013961e-01  -4.155250e-01   2.793114e-05
   2.681626e-06   1.298914e-06  -8.812987e-11  -8.935476e-01  -4.328125e-01   2.936585e-05
   2.657096e-06   1.350323e-06  -9.240351e-11  -8.853739e-01  -4.499426e-01   3.078987e-05
   2.631600e-06   1.401241e-06  -9.664357e-11  -8.768785e-01  -4.669092e-01   3.220271e-05
   2.605149e-06   1.451651e-06  -1.008485e-10  -8.680646e-01  -4.837063e-01   3.360385e-05
   2.577753e-06   1.501534e-06  -1.050169e-10  -8.589359e-01  -5.003278e-01   3.499280e-05
   2.549422e-06   1.550873e-06  -1.091472e-10  -8.494959e-01  -5.167681e-01   3.636907e-05
   2.520169e-06   1.599650e-06  -1.132381e-10  -8.397483e-01  -5.330213e-01   3.773218e-05
   2.490004e-06   1.647849e-06  -1.172879e-10  -8.296971e-01  -5.490817e-01   3.908164e-05
   2.458940e-06   1.695453e-06  -1.212954e-10  -8.193460e-01  -5.649437e-01   4.041698e-05
   2.426988e-06   1.742444e-06  -1.252591e-10  -8.086992e-01  -5.806018e-01   4.173772e-05
   2.394160e-06   1.788808e-06  -1.291776e-10  -7.977609e-01  -5.960506e-01   4.304342e-05
   2.360471e-06   1.834527e-06  -1.330496e-10  -7.865351e-01  -6.112846e-01   4.433362e-05
   2.325932e-06   1.879585e-06  -1.368738e-10  -7.750263e-01  -6.262987e-01   4.560786e-05
   2.290557e-06   1.923968e-06  -1.406487e-10  -7.632389e-01  -6.410876e-01   4.686570e-05
   2.254359e-06   1.967660e-06  -1.443731e-10  -7.511774e-01  -6.556463e-01   4.810672e-05
   2.217352e-06   2.010647e-06  -1.480457e-10  -7.388464e-01  -6.699698e-01   4.933048e-05
   2.179551e-06   2.052912e-06  -1.516653e-10  -7.262506e-01  -6.840531e-01   5.053655e-05
   2.140969e-06   2.094443e-06  -1.552305e-10  -7.133947e-01  -6.978916e-01   5.172453e-05
   2.101622e-06   2.135224e-06  -1.587403e-10  -7.002837e-01  -7.114804e-01   5.289402e-05
   2.061524e-06   2.175243e-06  -1.621933e-10  -6.869225e-01  -7.248150e-01   5.404460e-05
   2.020689e-06   2.214485e-06  -1.655884e-10  -6.733162e-01  -7.378909e-01   5.517589e-05
   1.979135e-06   2.252937e-06  -1.689245e-10  -6.594697e-01  -7.507037e-01   5.628751e-05
   1.936875e-06   2.290587e-06  -1.722004e-10  -6.453883e-01  -7.632491e-01   5.737908e-05
   1.893926e-06   2.327422e-06  -1.754150e-10  -6.310773e-01  -7.755229e-01   5.845023e-05
   1.850304e-06   2.363430e-06  -1.785673e-10  -6.165419e-01  -7.875210e-01   5.950060e-05
   1.806025e-06   2.398598e-06  -1.816562e-10  -6.017876e-01  -7.992395e-01   6.052985e-05
   1.761105e-06   2.432915e-06  -1.846806e-10  -5.868198e-01  -8.106744e-01   6.153762e-05
   1.715561e-06   2.466370e-06  -1.876395e-10  -5.716440e-01  -8.218220e-01   6.252358e-05
   1.669410e-06   2.498952e-06  -1.905321e-10  -5.562658e-01  -8.326787e-01   6.348741e-05
   1.622668e-06   2.530651e-06  -1.933572e-10  -5.406909e-01  -8.432409e-01   6.442878e-05
   1.575353e-06   2.561455e-06  -1.961141e-10  -5.249250e-01  -8.535051e-01   6.534739e-05
   1.527482e-06   2.591355e-06  -1.988017e-10  -5.089738e-01  -8.634681e-01   6.624293e-05
   1.479072e-06   2.620341e-06  -2.014192e-10  -4.928431e-01  -8.731267e-01   6.711512e-05
   1.430141e-06   2.648404e-06  -2.039658e-10  -4.765388e-01  -8.824776e-01   6.796367e-05
   1.380707e-06   2.675535e-06  -2.064406e-10  -4.600669e-01  -8.915181e-01   6.878830e-05
   1.330788e-06   2.701726e-06  -2.088428e-10  -4.434332e-01  -9.002451e-01   6.958875e-05
   1.280401e-06   2.726968e-06  -2.111717e-10  -4.266437e-01  -9.086560e-01   7.036476e-05
   1.229565e-06   2.751253e-06  -2.134265e-10  -4.097046e-01  -9.167481e-01   7.111608e-05
   1.178298e-06   2.774574e-06  -2.156065e-10  -3.926219e-01  -9.245189e-01   7.184248e-05
   1.126618e-06   2.796923e-06  -2.177110e-10  -3.754017e-01  -9.319659e-01   7.254372e-05
   1.074545e-06   2.818294e-06  -2.197393e-10  -3.580502e-01  -9.390870e-01   7.321958e-05
   1.022095e-06   2.838680e-06  -2.216909e-10  -3.405736e-01  -9.458798e-01   7.386986e-05
   9.692895e-07   2.858075e-06  -2.235650e-10  -3.229780e-01  -9.523425e-01   7.449435e-05
   9.161454e-07   2.876474e-06  -2.253612e-10  -3.052698e-01  -9.584729e-01   7.509285e-05
   8.626821e-07   2.893869e-06  -2.270788e-10  -2.874552e-01  -9.642694e-01   7.566519e-05
   8.089184e-07   2.910258e-06  -2.287174e-10  -2.695406e-01  -9.697302e-01   7.621119e-05
   7.548734e-07   2.925634e-06  -2.302765e-10  -2.515322e-01  -9.748537e-01   7.673068e-05
   7.005662e-07   2.939994e-06  -2.317555e-10  -2.334364e-01  -9.796386e-01   7.722351e-05
   6.460157e-07   2.953333e-06  -2.331541e-10  -2.152596e-01  -9.840833e-01   7.768953e-05
   5.912411e-07   2.965648e-06  -2.344718e-10  -1.970081e-01  -9.881867e-01   7.812861e-05
   5.362618e-07   2.976935e-06  -2.357083e-10  -1.786884e-01  -9.919478e-01   7.854062e-05
   4.810967e-07   2.987192e-06  -2.368632e-10  -1.603068e-01  -9.953654e-01   7.892544e-05
   4.257653e-07   2.996415e-06  -2.379361e-10  -1.418697e-01  -9.984388e-01   7.928296e-05
   3.702867e-07   3.004603e-06  -2.389269e-10  -1.233836e-01  -1.001167e+00   7.961308e-05
   3.146803e-07   3.011754e-06  -2.398351e-10  -1.048550e-01  -1.003550e+00   7.991572e-05
   2.589654e-07   3.017866e-06  -2.406606e-10  -8.629014e-02  -1.005587e+00   8.019080e-05
   2.031612e-07   3.022938e-06  -2.414032e-10  -6.769556e-02  -1.007277e+00   8.043824e-05
   1.472870e-07   3.026969e-06  -2.420627e-10  -4.907767e-02  -1.008620e+00   8.065798e-05
   9.136220e-08   3.029959e-06  -2.426389e-10  -3.044290e-02  -1.009616e+00   8.084997e-05
   3.540596e-08   3.031907e-06  -2.431317e-10  -1.179766e-02  -1.010265e+00   8.101417e-05
  -2.056244e-08   3.032814e-06  -2.435409e-10   6.851634e-03  -1.010567e+00   8.115055e-05
