Method       t0       tn       N         h
Verlet        0  1.0e+01    1000 1.001e-02

x  -  y  -  z  .........
  -2.861753e-06  -2.207880e-08  -1.543343e-11   9.535679e-01   7.356902e-03   5.142591e-06
  -2.887545e-06  -2.159286e-07  -2.988156e-14   9.621622e-01   7.194981e-02   9.956868e-09
  -2.900621e-06  -4.088274e-07   1.537380e-11   9.665191e-01   1.362258e-01  -5.122721e-06
  -2.901358e-06  -5.999872e-07   3.071209e-11   9.667645e-01   1.999224e-01  -1.023361e-05
  -2.890166e-06  -7.886802e-07   4.592410e-11   9.630353e-01   2.627970e-01  -1.530242e-05
  -2.867481e-06  -9.742369e-07   6.095350e-11   9.554765e-01   3.246266e-01  -2.031038e-05
  -2.833758e-06  -1.156043e-06   7.574826e-11   9.442395e-01   3.852065e-01  -2.524016e-05
  -2.789465e-06  -1.333538e-06   9.026048e-11   9.294807e-01   4.443496e-01  -3.007579e-05
  -2.735081e-06  -1.506208e-06   1.044462e-10   9.113595e-01   5.018853e-01  -3.480263e-05
  -2.671091e-06  -1.673588e-06   1.182650e-10   8.900371e-01   5.576582e-01  -3.940722e-05
  -2.597981e-06  -1.835254e-06   1.316801e-10   8.656761e-01   6.115271e-01  -4.387727e-05
  -2.516240e-06  -1.990823e-06   1.446577e-10   8.384390e-01   6.633644e-01  -4.820155e-05
  -2.426353e-06  -2.139948e-06   1.571670e-10   8.084879e-01   7.130543e-01  -5.236980e-05
  -2.328806e-06  -2.282315e-06   1.691801e-10   7.759839e-01   7.604927e-01  -5.637268e-05
  -2.224076e-06  -2.417644e-06   1.806714e-10   7.410867e-01   8.055857e-01  -6.020171e-05
  -2.112637e-06  -2.545680e-06   1.916177e-10   7.039543e-01   8.482489e-01  -6.384916e-05
  -1.994960e-06  -2.666199e-06   2.019982e-10   6.647428e-01   8.884070e-01  -6.730804e-05
  -1.871506e-06  -2.778996e-06   2.117937e-10   6.236064e-01   9.259924e-01  -7.057201e-05
  -1.742731e-06  -2.883893e-06   2.209871e-10   5.806972e-01   9.609453e-01  -7.363536e-05
  -1.609085e-06  -2.980731e-06   2.295629e-10   5.361650e-01   9.932126e-01  -7.649290e-05
  -1.471013e-06  -3.069368e-06   2.375071e-10   4.901578e-01   1.022747e+00  -7.914001e-05
  -1.328952e-06  -3.149682e-06   2.448074e-10   4.428215e-01   1.049509e+00  -8.157253e-05
  -1.183334e-06  -3.221567e-06   2.514524e-10   3.943001e-01   1.073462e+00  -8.378673e-05
  -1.034587e-06  -3.284931e-06   2.574323e-10   3.447357e-01   1.094575e+00  -8.577932e-05
  -8.831310e-07  -3.339696e-06   2.627385e-10   2.942690e-01   1.112824e+00  -8.754738e-05
  -7.293849e-07  -3.385800e-06   2.673632e-10   2.430391e-01   1.128186e+00  -8.908838e-05
  -5.737616e-07  -3.423190e-06   2.712998e-10   1.911837e-01   1.140645e+00  -9.040010e-05
  -4.166713e-07  -3.451827e-06   2.745427e-10   1.388395e-01   1.150187e+00  -9.148067e-05
  -2.585210e-07  -3.471683e-06   2.770872e-10   8.614208e-02   1.156803e+00  -9.232853e-05
  -9.971562e-08  -3.482741e-06   2.789295e-10   3.322635e-02   1.160488e+00  -9.294240e-05
   5.934189e-08  -3.484994e-06   2.800667e-10  -1.977338e-02   1.161239e+00  -9.332132e-05
   2.182496e-07  -3.478448e-06   2.804967e-10  -7.272317e-02   1.159058e+00  -9.346460e-05
   3.766060e-07  -3.463117e-06   2.802182e-10  -1.254893e-01   1.153949e+00  -9.337183e-05
   5.340099e-07  -3.439027e-06   2.792311e-10  -1.779380e-01   1.145922e+00  -9.304289e-05
   6.900593e-07  -3.406213e-06   2.775356e-10  -2.299354e-01   1.134988e+00  -9.247794e-05
   8.443510e-07  -3.364724e-06   2.751332e-10  -2.813471e-01   1.121163e+00  -9.167745e-05
   9.964802e-07  -3.314616e-06   2.720262e-10  -3.320383e-01   1.104467e+00  -9.064215e-05
   1.146040e-06  -3.255962e-06   2.682177e-10  -3.818732e-01   1.084923e+00  -8.937311e-05
   1.292620e-06  -3.188842e-06   2.637119e-10  -4.307153e-01   1.062558e+00  -8.787172e-05
   1.435807e-06  -3.113353e-06   2.585139e-10  -4.784269e-01   1.037404e+00  -8.613970e-05
   1.575185e-06  -3.029604e-06   2.526300e-10  -5.248692e-01   1.009498e+00  -8.417913e-05
   1.710333e-06  -2.937718e-06   2.460677e-10  -5.699020e-01   9.788803e-01  -8.199250e-05
   1.840825e-06  -2.837836e-06   2.388357e-10  -6.133834e-01   9.455986e-01  -7.958269e-05
   1.966232e-06  -2.730115e-06   2.309438e-10  -6.551704e-01   9.097045e-01  -7.695302e-05
   2.086119e-06  -2.614728e-06   2.224035e-10  -6.951179e-01   8.712564e-01  -7.410731e-05
   2.200045e-06  -2.491872e-06   2.132278e-10  -7.330795e-01   8.303193e-01  -7.104987e-05
   2.307568e-06  -2.361761e-06   2.034314e-10  -7.689072e-01   7.869650e-01  -6.778561e-05
   2.408236e-06  -2.224636e-06   1.930308e-10  -8.024511e-01   7.412734e-01  -6.432002e-05
