Method       t0       tn       N         h
Verlet        0  1.0e+02  200000 5.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -1.439595e-07  -5.664425e-07   4.459785e-11   2.580051e-06  -1.933009e-06   1.706575e-10   9.513942e-01  -3.346701e-01   3.258102e-05   1.985582e+00   5.904349e+00  -4.619524e-04
   9.813311e-09  -6.499031e-07   5.222101e-11   3.509463e-06  -1.326539e-06   1.275693e-10   1.003476e+00  -2.815209e-02   8.292646e-06   7.640534e-02   6.257972e+00  -5.018131e-04
   2.070227e-07  -6.933450e-07   5.689338e-11   4.292612e-06  -3.477055e-07   5.371541e-11   9.584393e-01   2.810162e-01  -1.679235e-05  -1.868019e+00   6.006568e+00  -4.933254e-04
   4.367901e-07  -6.786819e-07   5.709791e-11   4.789614e-06   9.739964e-07  -4.937790e-11   8.192664e-01   5.625016e-01  -4.022145e-05  -3.656976e+00   5.156831e+00  -4.358801e-04
   6.811593e-07  -5.906485e-07   5.150145e-11   4.860466e-06   2.554847e-06  -1.758329e-10   5.984489e-01   7.878390e-01  -5.963491e-05  -5.104242e+00   3.777349e+00  -3.338625e-04
   9.156710e-07  -4.196872e-07   3.918983e-11   4.389045e-06   4.251545e-06  -3.148462e-10   3.172222e-01   9.335439e-01  -7.302016e-05  -6.050160e+00   1.997905e+00  -1.967292e-04
   1.111269e-06  -1.647972e-07   1.990802e-11   3.311314e-06   5.868614e-06  -4.511137e-10   3.663894e-03   9.839613e-01  -7.895190e-05  -6.384265e+00  -6.435987e-04  -3.833198e-05
   1.237560e-06   1.643639e-07  -5.751556e-12   1.639897e-06   7.180714e-06  -5.664734e-10  -3.102504e-01   9.333576e-01  -7.677771e-05  -6.063471e+00  -2.006376e+00   1.245792e-04
   1.267029e-06   5.468165e-07  -3.627050e-11  -5.233853e-07   7.966791e-06  -6.425710e-10  -5.922807e-01   7.868120e-01  -6.671141e-05  -5.120747e+00  -3.803598e+00   2.744943e-04
   1.179450e-06   9.514437e-07  -6.927291e-11  -2.992398e-06   8.048245e-06  -6.639529e-10  -8.136844e-01   5.596717e-01  -4.981198e-05  -3.661297e+00  -5.201938e+00   3.955013e-04
   9.656091e-07   1.339978e-06  -1.017428e-10  -5.518859e-06   7.321414e-06  -6.208062e-10  -9.524774e-01   2.756425e-01  -2.784991e-05  -1.846828e+00  -6.060818e+00   4.753451e-04
   6.295848e-07   1.671301e-06  -1.303555e-10  -7.826235e-06   5.776684e-06  -5.106968e-10  -9.956916e-01  -3.612035e-02  -3.087259e-06   1.280194e-01  -6.304391e+00   5.067678e-04
   1.892156e-07   1.906281e-06  -1.518628e-10  -9.647014e-06   3.501242e-06  -3.390139e-10  -9.403764e-01  -3.443868e-01   2.198715e-05   2.061343e+00  -5.925235e+00   4.879598e-04
