Method       t0       tn       N         h
 Euler        0        2    1000     0.002

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -1.604084e-06  -2.515282e-06   1.922355e-10   1.620749e-05  -1.017994e-05   9.144974e-10   5.344987e-01   8.381200e-01  -6.405500e-05  -5.400516e+00   3.392069e+00  -3.047207e-04
  -1.571637e-06  -2.535663e-06   1.940663e-10   1.633656e-05  -9.977551e-06   8.990294e-10   5.236869e-01   8.449109e-01  -6.466505e-05  -5.443524e+00   3.324631e+00  -2.995666e-04
  -1.538931e-06  -2.555638e-06   1.958662e-10   1.646302e-05  -9.773520e-06   8.834140e-10   5.127889e-01   8.515668e-01  -6.526479e-05  -5.485662e+00   3.256645e+00  -2.943633e-04
  -1.505972e-06  -2.575204e-06   1.976348e-10   1.658685e-05  -9.567880e-06   8.676535e-10   5.018066e-01   8.580867e-01  -6.585410e-05  -5.526924e+00   3.188124e+00  -2.891118e-04
  -1.472765e-06  -2.594359e-06   1.993718e-10   1.670803e-05  -9.360667e-06   8.517509e-10   4.907417e-01   8.644693e-01  -6.643291e-05  -5.567302e+00   3.119078e+00  -2.838129e-04
  -1.439316e-06  -2.613099e-06   2.010770e-10   1.682654e-05  -9.151916e-06   8.357088e-10   4.795959e-01   8.707137e-01  -6.700110e-05  -5.606788e+00   3.049520e+00  -2.784675e-04
  -1.405629e-06  -2.631421e-06   2.027501e-10   1.694234e-05  -8.941664e-06   8.195300e-10   4.683711e-01   8.768188e-01  -6.755859e-05  -5.645377e+00   2.979462e+00  -2.730765e-04
  -1.371710e-06  -2.649323e-06   2.043908e-10   1.705544e-05  -8.729947e-06   8.032173e-10   4.570691e-01   8.827837e-01  -6.810529e-05  -5.683061e+00   2.908915e+00  -2.676409e-04
  -1.337565e-06  -2.666800e-06   2.059989e-10   1.716579e-05  -8.516801e-06   7.867734e-10   4.456916e-01   8.886074e-01  -6.864111e-05  -5.719833e+00   2.837893e+00  -2.621616e-04
  -1.303199e-06  -2.683851e-06   2.075740e-10   1.727340e-05  -8.302264e-06   7.702014e-10   4.342405e-01   8.942888e-01  -6.916596e-05  -5.755688e+00   2.766407e+00  -2.566396e-04
  -1.268618e-06  -2.700472e-06   2.091159e-10   1.737823e-05  -8.086373e-06   7.535039e-10   4.227176e-01   8.998272e-01  -6.967975e-05  -5.790619e+00   2.694469e+00  -2.510759e-04
  -1.233827e-06  -2.716661e-06   2.106244e-10   1.748027e-05  -7.869165e-06   7.366840e-10   4.111247e-01   9.052215e-01  -7.018240e-05  -5.824619e+00   2.622093e+00  -2.454713e-04
  -1.198831e-06  -2.732415e-06   2.120993e-10   1.757950e-05  -7.650678e-06   7.197446e-10   3.994638e-01   9.104710e-01  -7.067384e-05  -5.857684e+00   2.549291e+00  -2.398269e-04
  -1.163637e-06  -2.747732e-06   2.135402e-10   1.767590e-05  -7.430950e-06   7.026886e-10   3.877367e-01   9.155746e-01  -7.115397e-05  -5.889807e+00   2.476075e+00  -2.341436e-04
  -1.128250e-06  -2.762608e-06   2.149470e-10   1.776946e-05  -7.210021e-06   6.855190e-10   3.759453e-01   9.205318e-01  -7.162273e-05  -5.920983e+00   2.402459e+00  -2.284225e-04
  -1.092675e-06  -2.777043e-06   2.163194e-10   1.786017e-05  -6.987927e-06   6.682389e-10   3.640915e-01   9.253415e-01  -7.208003e-05  -5.951206e+00   2.328455e+00  -2.226646e-04
  -1.056919e-06  -2.791033e-06   2.176572e-10   1.794800e-05  -6.764710e-06   6.508512e-10   3.521772e-01   9.300031e-01  -7.252581e-05  -5.980472e+00   2.254076e+00  -2.168708e-04
  -1.020987e-06  -2.804576e-06   2.189602e-10   1.803294e-05  -6.540407e-06   6.333590e-10   3.402043e-01   9.345157e-01  -7.295998e-05  -6.008774e+00   2.179336e+00  -2.110423e-04
  -9.848853e-07  -2.817670e-06   2.202282e-10   1.811497e-05  -6.315058e-06   6.157655e-10   3.281747e-01   9.388788e-01  -7.338249e-05  -6.036110e+00   2.104247e+00  -2.051799e-04
  -9.486191e-07  -2.830312e-06   2.214610e-10   1.819409e-05  -6.088702e-06   5.980736e-10   3.160904e-01   9.430915e-01  -7.379326e-05  -6.062474e+00   2.028823e+00  -1.992848e-04
  -9.121944e-07  -2.842502e-06   2.226583e-10   1.827028e-05  -5.861380e-06   5.802866e-10   3.039533e-01   9.471532e-01  -7.419223e-05  -6.087861e+00   1.953077e+00  -1.933579e-04
  -8.756173e-07  -2.854236e-06   2.238201e-10   1.834353e-05  -5.633132e-06   5.624075e-10   2.917654e-01   9.510632e-01  -7.457933e-05  -6.112268e+00   1.877022e+00  -1.874004e-04
  -8.388935e-07  -2.865514e-06   2.249460e-10   1.841382e-05  -5.403998e-06   5.444395e-10   2.795286e-01   9.548210e-01  -7.495451e-05  -6.135691e+00   1.800672e+00  -1.814133e-04
  -8.020290e-07  -2.876333e-06   2.260360e-10   1.848115e-05  -5.174018e-06   5.263858e-10   2.672450e-01   9.584260e-01  -7.531770e-05  -6.158125e+00   1.724040e+00  -1.753976e-04
  -7.650297e-07  -2.886691e-06   2.270898e-10   1.854550e-05  -4.943233e-06   5.082496e-10   2.549164e-01   9.618775e-01  -7.566884e-05  -6.179568e+00   1.647140e+00  -1.693544e-04
