Method       t0       tn       N         h  beta      Time used [s]
Verlet        0  1.0e+01  100000 1.000e-04  2.000000       0.028893

x  -  y  -  z  .........
  -3.025977e-06   1.909040e-07  -3.351505e-11   1.008289e+00  -6.361134e-02   1.116759e-05
  -3.025893e-06   4.072919e-09  -1.851925e-11   1.008261e+00  -1.357142e-03   6.170819e-06
  -3.014158e-06  -1.827732e-07  -3.452202e-12   1.004351e+00   6.090204e-02   1.150312e-06
  -2.990746e-06  -3.689104e-07   1.162816e-11   9.965496e-01   1.229250e-01  -3.874631e-06
  -2.955674e-06  -5.536087e-07   2.666312e-11   9.848634e-01   1.844685e-01  -8.884449e-06
  -2.909007e-06  -7.361343e-07   4.159343e-11   9.693134e-01   2.452881e-01  -1.385939e-05
  -2.850855e-06  -9.157527e-07   5.635944e-11   9.499365e-01   3.051390e-01  -1.877959e-05
  -2.781375e-06  -1.091732e-06   7.090146e-11   9.267851e-01   3.637771e-01  -2.362515e-05
  -2.700773e-06  -1.263344e-06   8.515989e-11   8.999277e-01   4.209603e-01  -2.837622e-05
  -2.609303e-06  -1.429872e-06   9.907555e-11   8.694489e-01   4.764492e-01  -3.301307e-05
  -2.507267e-06  -1.590609e-06   1.125899e-10   8.354491e-01   5.300084e-01  -3.751621e-05
  -2.395014e-06  -1.744863e-06   1.256454e-10   7.980452e-01   5.814077e-01  -4.186646e-05
  -2.272942e-06  -1.891963e-06   1.381858e-10   7.573695e-01   6.304230e-01  -4.604504e-05
  -2.141496e-06  -2.031259e-06   1.501562e-10   7.135704e-01   6.768381e-01  -5.003370e-05
  -2.001168e-06  -2.162128e-06   1.615036e-10   6.668113e-01   7.204452e-01  -5.381479e-05
  -1.852491e-06  -2.283978e-06   1.721772e-10   6.172707e-01   7.610467e-01  -5.737136e-05
  -1.696046e-06  -2.396247e-06   1.821287e-10   5.651413e-01   7.984561e-01  -6.068730e-05
  -1.532450e-06  -2.498413e-06   1.913123e-10   5.106295e-01   8.324991e-01  -6.374737e-05
  -1.362363e-06  -2.589995e-06   1.996853e-10   4.539545e-01   8.630150e-01  -6.653736e-05
  -1.186478e-06  -2.670552e-06   2.072084e-10   3.953476e-01   8.898577e-01  -6.904414e-05
  -1.005522e-06  -2.739694e-06   2.138458e-10   3.350509e-01   9.128966e-01  -7.125579e-05
  -8.202506e-07  -2.797079e-06   2.195654e-10   2.733166e-01   9.320177e-01  -7.316163e-05
  -6.314472e-07  -2.842416e-06   2.243394e-10   2.104052e-01   9.471246e-01  -7.475236e-05
  -4.399157e-07  -2.875471e-06   2.281439e-10   1.465848e-01   9.581388e-01  -7.602008e-05
  -2.464781e-07  -2.896065e-06   2.309598e-10   8.212925e-02   9.650009e-01  -7.695836e-05
  -5.197020e-08  -2.904077e-06   2.327723e-10   1.731705e-02   9.676708e-01  -7.756232e-05
   1.427637e-07  -2.899448e-06   2.335716e-10  -4.757046e-02   9.661283e-01  -7.782864e-05
   3.368750e-07  -2.882177e-06   2.333524e-10  -1.122505e-01   9.603733e-01  -7.775560e-05
   5.295154e-07  -2.852323e-06   2.321145e-10  -1.764404e-01   9.504258e-01  -7.734313e-05
   7.198425e-07  -2.810009e-06   2.298626e-10  -2.398595e-01   9.363261e-01  -7.659276e-05
   9.070236e-07  -2.755414e-06   2.266061e-10  -3.022303e-01   9.181344e-01  -7.550766e-05
   1.090241e-06  -2.688778e-06   2.223594e-10  -3.632805e-01   8.959307e-01  -7.409261e-05
   1.268698e-06  -2.610400e-06   2.171416e-10  -4.227442e-01   8.698143e-01  -7.235398e-05
   1.441619e-06  -2.520633e-06   2.109764e-10  -4.803636e-01   8.399029e-01  -7.029968e-05
   1.608260e-06  -2.419885e-06   2.038921e-10  -5.358902e-01   8.063324e-01  -6.793911e-05
   1.767908e-06  -2.308613e-06   1.959211e-10  -5.890867e-01   7.692555e-01  -6.528310e-05
   1.919886e-06  -2.187325e-06   1.871001e-10  -6.397274e-01   7.288410e-01  -6.234384e-05
   2.063557e-06  -2.056572e-06   1.774696e-10  -6.876001e-01   6.852727e-01  -5.913482e-05
   2.198327e-06  -1.916948e-06   1.670734e-10  -7.325068e-01   6.387483e-01  -5.567071e-05
   2.323646e-06  -1.769082e-06   1.559590e-10  -7.742648e-01   5.894778e-01  -5.196726e-05
   2.439015e-06  -1.613640e-06   1.441766e-10  -8.127070e-01   5.376829e-01  -4.804126e-05
   2.543983e-06  -1.451316e-06   1.317794e-10  -8.476834e-01   4.835946e-01  -4.391036e-05
   2.638150e-06  -1.282829e-06   1.188226e-10  -8.790609e-01   4.274530e-01  -3.959301e-05
   2.721170e-06  -1.108922e-06   1.053637e-10  -9.067240e-01   3.695050e-01  -3.510835e-05
   2.792749e-06  -9.303508e-07   9.146173e-11  -9.305750e-01   3.100032e-01  -3.047606e-05
   2.852649e-06  -7.478886e-07   7.717722e-11  -9.505344e-01   2.492048e-01  -2.571631e-05
   2.900685e-06  -5.623151e-07   6.257166e-11  -9.665404e-01   1.873696e-01  -2.084957e-05
   2.936725e-06  -3.744154e-07   4.770729e-11  -9.785495e-01   1.247594e-01  -1.589660e-05
   2.960693e-06  -1.849757e-07   3.264672e-11  -9.865356e-01   6.163594e-02  -1.087825e-05
   2.972561e-06   5.220726e-09   1.745269e-11  -9.904904e-01  -1.739604e-03  -5.815429e-06
   2.972358e-06   1.953967e-07   2.187707e-12  -9.904226e-01  -6.510835e-02  -7.289683e-07
   2.960158e-06   3.847849e-07  -1.308617e-11  -9.863574e-01  -1.282146e-01   4.360456e-06
   2.936086e-06   5.726307e-07  -2.830762e-11  -9.783364e-01  -1.908069e-01   9.432414e-06
   2.900313e-06   7.581953e-07  -4.341634e-11  -9.664166e-01  -2.526391e-01   1.446680e-05
   2.853056e-06   9.407584e-07  -5.835319e-11  -9.506700e-01  -3.134711e-01   1.944393e-05
   2.794573e-06   1.119621e-06  -7.306052e-11  -9.311828e-01  -3.730701e-01   2.434457e-05
   2.725164e-06   1.294106e-06  -8.748225e-11  -9.080548e-01  -4.312106e-01   2.915006e-05
   2.645166e-06   1.463565e-06  -1.015642e-10  -8.813987e-01  -4.876760e-01   3.384230e-05
   2.554954e-06   1.627373e-06  -1.152539e-10  -8.513391e-01  -5.422586e-01   3.840389e-05
   2.454937e-06   1.784936e-06  -1.285015e-10  -8.180122e-01  -5.947603e-01   4.281811e-05
   2.345553e-06   1.935689e-06  -1.412588e-10  -7.815644e-01  -6.449932e-01   4.706900e-05
   2.227273e-06   2.079102e-06  -1.534804e-10  -7.421520e-01  -6.927799e-01   5.114137e-05
   2.100592e-06   2.214674e-06  -1.651232e-10  -6.999405e-01  -7.379539e-01   5.502088e-05
   1.966031e-06   2.341939e-06  -1.761466e-10  -6.551034e-01  -7.803600e-01   5.869401e-05
   1.824134e-06   2.460465e-06  -1.865128e-10  -6.078217e-01  -8.198544e-01   6.214815e-05
   1.675464e-06   2.569858e-06  -1.961866e-10  -5.582832e-01  -8.563051e-01   6.537156e-05
   1.520603e-06   2.669755e-06  -2.051355e-10  -5.066817e-01  -8.895919e-01   6.835344e-05
   1.360148e-06   2.759832e-06  -2.133299e-10  -4.532164e-01  -9.196066e-01   7.108391e-05
   1.194711e-06   2.839801e-06  -2.207430e-10  -3.980910e-01  -9.462533e-01   7.355403e-05
   1.024916e-06   2.909411e-06  -2.273508e-10  -3.415133e-01  -9.694481e-01   7.575582e-05
   8.513944e-07   2.968446e-06  -2.331323e-10  -2.836941e-01  -9.891192e-01   7.768228e-05
   6.747888e-07   3.016728e-06  -2.380693e-10  -2.248471e-01  -1.005207e+00   7.932733e-05
   4.957459e-07   3.054116e-06  -2.421465e-10  -1.651880e-01  -1.017665e+00   8.068591e-05
   3.149173e-07   3.080504e-06  -2.453517e-10  -1.049339e-01  -1.026458e+00   8.175390e-05
   1.329569e-07   3.095824e-06  -2.476752e-10  -4.430272e-02  -1.031563e+00   8.252814e-05
  -4.948039e-08   3.100044e-06  -2.491108e-10   1.648742e-02  -1.032969e+00   8.300648e-05
  -2.317407e-07   3.093167e-06  -2.496546e-10   7.721858e-02  -1.030678e+00   8.318769e-05
  -4.131728e-07   3.075233e-06  -2.493060e-10   1.376738e-01  -1.024702e+00   8.307154e-05
  -5.931295e-07   3.046317e-06  -2.480672e-10   1.976373e-01  -1.015067e+00   8.265873e-05
  -7.709694e-07   3.006530e-06  -2.459430e-10   2.568956e-01  -1.001809e+00   8.195092e-05
  -9.460587e-07   2.956015e-06  -2.429413e-10   3.152373e-01  -9.849770e-01   8.095073e-05
  -1.117772e-06   2.894953e-06  -2.390727e-10   3.724541e-01  -9.646304e-01   7.966169e-05
  -1.285495e-06   2.823556e-06  -2.343508e-10   4.283414e-01  -9.408403e-01   7.808827e-05
  -1.448626e-06   2.742072e-06  -2.287915e-10   4.826983e-01  -9.136890e-01   7.623588e-05
  -1.606575e-06   2.650781e-06  -2.224140e-10   5.353286e-01  -8.832695e-01   7.411080e-05
  -1.758768e-06   2.549993e-06  -2.152396e-10   5.860412e-01  -8.496859e-01   7.172024e-05
  -1.904650e-06   2.440053e-06  -2.072928e-10   6.346504e-01  -8.130529e-01   6.907227e-05
  -2.043680e-06   2.321337e-06  -1.986004e-10   6.809767e-01  -7.734954e-01   6.617586e-05
  -2.175339e-06   2.194250e-06  -1.891918e-10   7.248473e-01  -7.311486e-01   6.304082e-05
  -2.299132e-06   2.059228e-06  -1.790990e-10   7.660962e-01  -6.861576e-01   5.967779e-05
  -2.414582e-06   1.916735e-06  -1.683565e-10   8.045656e-01  -6.386772e-01   5.609824e-05
  -2.521241e-06   1.767263e-06  -1.570009e-10   8.401054e-01  -5.888715e-01   5.231444e-05
  -2.618684e-06   1.611332e-06  -1.450716e-10   8.725746e-01  -5.369136e-01   4.833945e-05
  -2.706517e-06   1.449488e-06  -1.326098e-10   9.018414e-01  -4.829853e-01   4.418706e-05
  -2.784372e-06   1.282301e-06  -1.196593e-10   9.277837e-01  -4.272769e-01   3.987180e-05
  -2.851916e-06   1.110366e-06  -1.062657e-10   9.502900e-01  -3.699862e-01   3.540890e-05
  -2.908846e-06   9.342989e-07  -9.247660e-11   9.692597e-01  -3.113188e-01   3.081423e-05
  -2.954894e-06   7.547377e-07  -7.834165e-11   9.846036e-01  -2.514870e-01   2.610431e-05
  -2.989830e-06   5.723386e-07  -6.391212e-11   9.962445e-01  -1.907096e-01   2.129623e-05
  -3.013458e-06   3.877758e-07  -4.924095e-11   1.004118e+00  -1.292112e-01   1.640763e-05
  -3.025625e-06   2.017387e-07  -3.438254e-11   1.008172e+00  -6.722158e-02   1.145664e-05
  -3.026216e-06   1.493054e-08  -1.939264e-11   1.008369e+00  -4.975021e-03   6.461842e-06
  -3.015159e-06  -1.719344e-07  -4.328151e-12   1.004684e+00   5.729045e-02   1.442188e-06
  -2.992425e-06  -3.581327e-07   1.075304e-11   9.971091e-01   1.193338e-01  -3.583031e-06
  -2.958029e-06  -5.429346e-07   2.579226e-11   9.856480e-01   1.809118e-01  -8.594266e-06
  -2.912032e-06  -7.256065e-07   4.073026e-11   9.703215e-01   2.417801e-01  -1.357178e-05
  -2.854543e-06  -9.054139e-07   5.550746e-11   9.511656e-01   3.016939e-01  -1.849570e-05
  -2.785717e-06  -1.081624e-06   7.006411e-11   9.282317e-01   3.604092e-01  -2.334614e-05
  -2.705754e-06  -1.253510e-06   8.434064e-11   9.015874e-01   4.176835e-01  -2.810324e-05
  -2.614908e-06  -1.420353e-06   9.827781e-11   8.713162e-01   4.732773e-01  -3.274726e-05
  -2.513476e-06  -1.581444e-06   1.118171e-10   8.375180e-01   5.269549e-01  -3.725869e-05
  -2.401805e-06  -1.736094e-06   1.249008e-10   8.003082e-01   5.784857e-01  -4.161833e-05
  -2.280292e-06  -1.883627e-06   1.374726e-10   7.598187e-01   6.276455e-01  -4.580739e-05
  -2.149378e-06  -2.023394e-06   1.494775e-10   7.161966e-01   6.742173e-01  -4.980757e-05
  -2.009551e-06  -2.154769e-06   1.608625e-10   6.696047e-01   7.179931e-01  -5.360118e-05
  -1.861344e-06  -2.277158e-06   1.715767e-10   6.202205e-01   7.587744e-01  -5.717125e-05
  -1.705333e-06  -2.389998e-06   1.815713e-10   5.682359e-01   7.963740e-01  -6.050158e-05
  -1.542135e-06  -2.492765e-06   1.908007e-10   5.138565e-01   8.306170e-01  -6.357691e-05
  -1.372406e-06  -2.584974e-06   1.992219e-10   4.573010e-01   8.613419e-01  -6.638295e-05
  -1.196838e-06  -2.666183e-06   2.067954e-10   3.987998e-01   8.884017e-01  -6.890652e-05
  -1.016156e-06  -2.735998e-06   2.134851e-10   3.385944e-01   9.116647e-01  -7.113561e-05
  -8.311144e-07  -2.794073e-06   2.192589e-10   2.769365e-01   9.310162e-01  -7.305949e-05
  -6.424943e-07  -2.840117e-06   2.240884e-10   2.140862e-01   9.463585e-01  -7.466875e-05
  -4.510989e-07  -2.873890e-06   2.279498e-10   1.503112e-01   9.576122e-01  -7.595541e-05
  -2.577493e-07  -2.895212e-06   2.308236e-10   8.588493e-02   9.647167e-01  -7.691297e-05
  -6.328050e-08  -2.903957e-06   2.326947e-10   2.108577e-02   9.676308e-01  -7.753645e-05
   1.314635e-07  -2.900063e-06   2.335530e-10  -4.380509e-02   9.663332e-01  -7.782244e-05
   3.256341e-07  -2.883525e-06   2.333930e-10  -1.085049e-01   9.608225e-01  -7.776914e-05
   5.183831e-07  -2.854399e-06   2.322142e-10  -1.727310e-01   9.511176e-01  -7.737635e-05
   7.088674e-07  -2.812804e-06   2.300209e-10  -2.362025e-01   9.372575e-01  -7.664553e-05
   8.962538e-07  -2.758916e-06   2.268224e-10  -2.986417e-01   9.193015e-01  -7.557975e-05
   1.079724e-06  -2.692972e-06   2.226328e-10  -3.597759e-01   8.973283e-01  -7.418371e-05
   1.258478e-06  -2.615267e-06   2.174708e-10  -4.193389e-01   8.714360e-01  -7.246367e-05
   1.431742e-06  -2.526151e-06   2.113599e-10  -4.770723e-01   8.417415e-01  -7.042746e-05
   1.598767e-06  -2.426028e-06   2.043281e-10  -5.327271e-01   8.083794e-01  -6.808439e-05
   1.758840e-06  -2.315354e-06   1.964077e-10  -5.860651e-01   7.715017e-01  -6.544522e-05
   1.911281e-06  -2.194633e-06   1.876350e-10  -6.368602e-01   7.312761e-01  -6.252206e-05
   2.055451e-06  -2.064414e-06   1.780502e-10  -6.848992e-01   6.878857e-01  -5.932831e-05
   2.190753e-06  -1.925288e-06   1.676973e-10  -7.299833e-01   6.415273e-01  -5.587859e-05
   2.316636e-06  -1.777883e-06   1.566232e-10  -7.719288e-01   5.924104e-01  -5.218859e-05
   2.432596e-06  -1.622863e-06   1.448782e-10  -8.105680e-01   5.407558e-01  -4.827504e-05
   2.538179e-06  -1.460919e-06   1.325152e-10  -8.457494e-01   4.867943e-01  -4.415554e-05
   2.632983e-06  -1.292770e-06   1.195894e-10  -8.773393e-01   4.307652e-01  -3.984850e-05
   2.716659e-06  -1.119156e-06   1.061580e-10  -9.052209e-01   3.729153e-01  -3.537302e-05
   2.788910e-06  -9.408352e-07   9.228013e-11  -9.292957e-01   3.134967e-01  -3.074876e-05
   2.849494e-06  -7.585777e-07   7.801617e-11  -9.494829e-01   2.527665e-01  -2.599585e-05
   2.898222e-06  -5.731634e-07   6.342756e-11  -9.657199e-01   1.909844e-01  -2.113477e-05
   2.934962e-06  -3.853773e-07   4.857651e-11  -9.779619e-01   1.284120e-01  -1.618623e-05
   2.959632e-06  -1.960056e-07   3.352562e-11  -9.861821e-01   6.531124e-02  -1.117111e-05
   2.972203e-06  -5.831811e-09   1.833762e-11  -9.903710e-01   1.943224e-03  -6.110299e-06
   2.972699e-06   1.843665e-07   3.075059e-12  -9.905362e-01  -6.143295e-02  -1.024644e-06
   2.961193e-06   3.738212e-07  -1.219998e-11  -9.867022e-01  -1.245614e-01   4.065170e-06
   2.937806e-06   5.617769e-07  -2.742614e-11  -9.789095e-01  -1.871903e-01   9.138696e-06
   2.902707e-06   7.474938e-07  -4.254303e-11  -9.672143e-01  -2.490732e-01   1.417581e-05
   2.856110e-06   9.302506e-07  -5.749146e-11  -9.516877e-01  -3.099698e-01   1.915679e-05
   2.798272e-06   1.109347e-06  -7.221367e-11  -9.324151e-01  -3.696466e-01   2.406240e-05
   2.729488e-06   1.284104e-06  -8.665349e-11  -9.094956e-01  -4.278779e-01   2.887390e-05
   2.650095e-06   1.453872e-06  -1.007566e-10  -8.830411e-01  -4.844463e-01   3.357321e-05
   2.560466e-06   1.618025e-06  -1.144705e-10  -8.531756e-01  -5.391438e-01   3.814285e-05
   2.461006e-06   1.775966e-06  -1.277451e-10  -8.200345e-01  -5.917716e-01   4.256607e-05
   2.352154e-06   1.927130e-06  -1.405321e-10  -7.837637e-01  -6.421412e-01   4.682687e-05
   2.234377e-06   2.070983e-06  -1.527860e-10  -7.445191e-01  -6.900746e-01   5.091001e-05
   2.108170e-06   2.207023e-06  -1.644636e-10  -7.024655e-01  -7.354047e-01   5.480109e-05
   1.974052e-06   2.334783e-06  -1.755241e-10  -6.577760e-01  -7.779755e-01   5.848656e-05
   1.832565e-06   2.453828e-06  -1.859294e-10  -6.106311e-01  -8.176428e-01   6.195375e-05
   1.684273e-06   2.563761e-06  -1.956443e-10  -5.612185e-01  -8.542736e-01   6.519087e-05
   1.529755e-06   2.664219e-06  -2.046362e-10  -5.097314e-01  -8.877473e-01   6.818705e-05
   1.369609e-06   2.754875e-06  -2.128752e-10  -4.563688e-01  -9.179548e-01   7.093237e-05
   1.204444e-06   2.835438e-06  -2.203343e-10  -4.013342e-01  -9.447995e-01   7.341784e-05
   1.034885e-06   2.905656e-06  -2.269895e-10  -3.448351e-01  -9.681968e-01   7.563542e-05
   8.615624e-07   2.965310e-06  -2.328195e-10  -2.870822e-01  -9.880743e-01   7.757804e-05
   6.851182e-07   3.014221e-06  -2.378060e-10  -2.282890e-01  -1.004372e+00   7.923959e-05
   5.061991e-07   3.052245e-06  -2.419335e-10  -1.686712e-01  -1.017042e+00   8.061493e-05
   3.254563e-07   3.079274e-06  -2.451896e-10  -1.084456e-01  -1.026048e+00   8.169988e-05
   1.435437e-07   3.095238e-06  -2.475645e-10  -4.783037e-02  -1.031368e+00   8.249125e-05
  -3.888375e-08   3.100103e-06  -2.490518e-10   1.295650e-02  -1.032989e+00   8.298682e-05
  -2.211722e-07   3.093869e-06  -2.496475e-10   7.369704e-02  -1.030912e+00   8.318530e-05
  -4.026701e-07   3.076576e-06  -2.493507e-10   1.341742e-01  -1.025149e+00   8.308641e-05
  -5.827301e-07   3.048295e-06  -2.481634e-10   1.941721e-01  -1.015726e+00   8.269079e-05
  -7.607104e-07   3.009135e-06  -2.460904e-10   2.534771e-01  -1.002677e+00   8.200006e-05
  -9.359766e-07   2.959239e-06  -2.431394e-10   3.118778e-01  -9.860513e-01   8.101675e-05
  -1.107903e-06   2.898784e-06  -2.393209e-10   3.691656e-01  -9.659070e-01   7.974437e-05
  -1.275875e-06   2.827981e-06  -2.346481e-10   4.251356e-01  -9.423147e-01   7.818734e-05
  -1.439288e-06   2.747076e-06  -2.291370e-10   4.795868e-01  -9.153561e-01   7.635098e-05
  -1.597554e-06   2.656345e-06  -2.228063e-10   5.323227e-01  -8.851237e-01   7.424155e-05
  -1.750097e-06   2.556100e-06  -2.156777e-10   5.831518e-01  -8.517209e-01   7.186619e-05
  -1.896360e-06   2.446682e-06  -2.077750e-10   6.318881e-01  -8.152616e-01   6.923294e-05
  -2.035802e-06   2.328465e-06  -1.991251e-10   6.783518e-01  -7.758704e-01   6.635070e-05
  -2.167904e-06   2.201852e-06  -1.897573e-10   7.223696e-01  -7.336817e-01   6.322923e-05
  -2.292166e-06   2.067278e-06  -1.797033e-10   7.637752e-01  -6.888401e-01   5.987913e-05
  -2.408114e-06   1.925206e-06  -1.689975e-10   8.024102e-01  -6.414999e-01   5.631183e-05
  -2.515295e-06   1.776125e-06  -1.576765e-10   8.381241e-01  -5.918246e-01   5.253955e-05
  -2.613284e-06   1.620554e-06  -1.457793e-10   8.707753e-01  -5.399867e-01   4.857529e-05
  -2.701685e-06   1.459038e-06  -1.333473e-10   9.002315e-01  -4.861678e-01   4.443281e-05
  -2.780130e-06   1.292146e-06  -1.204240e-10   9.263700e-01  -4.305574e-01   4.012660e-05
  -2.848281e-06   1.120470e-06  -1.070548e-10   9.490787e-01  -3.733530e-01   3.567184e-05
  -2.905835e-06   9.446259e-07  -9.328735e-11   9.682564e-01  -3.147598e-01   3.108438e-05
  -2.952522e-06   7.652498e-07  -7.917110e-11   9.838130e-01  -2.549897e-01   2.638069e-05
  -2.988108e-06   5.829973e-07  -6.475725e-11   9.956709e-01  -1.942612e-01   2.157783e-05
  -3.012398e-06   3.985414e-07  -5.009863e-11   1.003765e+00  -1.327984e-01   1.669342e-05
  -3.025234e-06   2.125708e-07  -3.524958e-11   1.008042e+00  -7.083095e-02   1.174555e-05
  -3.026500e-06   2.578796e-08  -2.026577e-11   1.008463e+00  -8.592835e-03   6.752780e-06
  -3.016120e-06  -1.610934e-07  -5.204044e-12   1.005005e+00   5.367810e-02   1.734045e-06
  -2.994064e-06  -3.473503e-07   9.877771e-12   9.976554e-01   1.157410e-01  -3.291383e-06
  -2.960344e-06  -5.322534e-07   2.492104e-11   9.864196e-01   1.773527e-01  -8.303969e-06
