Method       t0       tn       N         h
 Euler        0        1    1000     0.001

x  -  y  -  z  .........
  -6.807126e-07  -2.862919e-06   2.256888e-10   2.268210e-01   9.539564e-01  -7.520200e-05
  -6.619132e-07  -2.867051e-06   2.261334e-10   2.205568e-01   9.553331e-01  -7.535016e-05
  -6.430857e-07  -2.871061e-06   2.265684e-10   2.142833e-01   9.566693e-01  -7.549512e-05
  -6.242310e-07  -2.874949e-06   2.269939e-10   2.080007e-01   9.579650e-01  -7.563688e-05
  -6.053497e-07  -2.878716e-06   2.274097e-10   2.017093e-01   9.592200e-01  -7.577544e-05
  -5.864428e-07  -2.882360e-06   2.278159e-10   1.954093e-01   9.604343e-01  -7.591078e-05
  -5.675111e-07  -2.885882e-06   2.282124e-10   1.891010e-01   9.616079e-01  -7.604290e-05
  -5.485552e-07  -2.889281e-06   2.285992e-10   1.827847e-01   9.627407e-01  -7.617179e-05
  -5.295760e-07  -2.892558e-06   2.289763e-10   1.764606e-01   9.638325e-01  -7.629745e-05
  -5.105744e-07  -2.895712e-06   2.293437e-10   1.701290e-01   9.648835e-01  -7.641986e-05
  -4.915510e-07  -2.898743e-06   2.297013e-10   1.637903e-01   9.658934e-01  -7.653903e-05
  -4.725068e-07  -2.901651e-06   2.300492e-10   1.574445e-01   9.668623e-01  -7.665495e-05
  -4.534424e-07  -2.904435e-06   2.303873e-10   1.510920e-01   9.677900e-01  -7.676760e-05
  -4.343588e-07  -2.907096e-06   2.307156e-10   1.447332e-01   9.686766e-01  -7.687699e-05
  -4.152567e-07  -2.909633e-06   2.310341e-10   1.383681e-01   9.695220e-01  -7.698312e-05
  -3.961369e-07  -2.912046e-06   2.313427e-10   1.319972e-01   9.703262e-01  -7.708596e-05
  -3.770003e-07  -2.914336e-06   2.316415e-10   1.256207e-01   9.710890e-01  -7.718552e-05
  -3.578476e-07  -2.916501e-06   2.319305e-10   1.192388e-01   9.718105e-01  -7.728180e-05
  -3.386797e-07  -2.918542e-06   2.322095e-10   1.128518e-01   9.724906e-01  -7.737479e-05
  -3.194973e-07  -2.920459e-06   2.324787e-10   1.064601e-01   9.731293e-01  -7.746447e-05
  -3.003013e-07  -2.922251e-06   2.327379e-10   1.000637e-01   9.737265e-01  -7.755086e-05
  -2.810926e-07  -2.923919e-06   2.329873e-10   9.366316e-02   9.742821e-01  -7.763394e-05
  -2.618718e-07  -2.925462e-06   2.332267e-10   8.725859e-02   9.747963e-01  -7.771371e-05
  -2.426399e-07  -2.926880e-06   2.334561e-10   8.085029e-02   9.752688e-01  -7.779017e-05
  -2.233976e-07  -2.928173e-06   2.336756e-10   7.443855e-02   9.756998e-01  -7.786331e-05
  -2.041458e-07  -2.929341e-06   2.338851e-10   6.802363e-02   9.760891e-01  -7.793312e-05
  -1.848852e-07  -2.930385e-06   2.340847e-10   6.160581e-02   9.764367e-01  -7.799961e-05
  -1.656168e-07  -2.931303e-06   2.342742e-10   5.518535e-02   9.767427e-01  -7.806276e-05
  -1.463413e-07  -2.932096e-06   2.344537e-10   4.876254e-02   9.770069e-01  -7.812259e-05
  -1.270595e-07  -2.932763e-06   2.346232e-10   4.233764e-02   9.772293e-01  -7.817907e-05
  -1.077723e-07  -2.933306e-06   2.347827e-10   3.591094e-02   9.774101e-01  -7.823221e-05
  -8.848054e-08  -2.933723e-06   2.349322e-10   2.948270e-02   9.775490e-01  -7.828201e-05
  -6.918496e-08  -2.934014e-06   2.350716e-10   2.305320e-02   9.776461e-01  -7.832846e-05
  -4.988643e-08  -2.934180e-06   2.352009e-10   1.662271e-02   9.777014e-01  -7.837156e-05
  -3.058575e-08  -2.934221e-06   2.353202e-10   1.019151e-02   9.777149e-01  -7.841131e-05
  -1.128377e-08  -2.934136e-06   2.354294e-10   3.759879e-03   9.776865e-01  -7.844770e-05
   8.018690e-09  -2.933925e-06   2.355286e-10  -2.671917e-03   9.776163e-01  -7.848074e-05
