Method       t0       tn       N         h
 Euler        0    1e+02  200000    0.0005

x  -  y  -  z  -  vx  -  vy  -  vz .........
   2.539040e-06   2.156259e-06  -1.577987e-10  -1.119399e-05   1.385642e-05  -1.179434e-09  -8.460364e-01  -7.184893e-01   5.258026e-05   3.729963e+00  -4.617111e+00   3.930003e-04
   1.896177e-06   2.765005e-06  -2.105224e-10  -1.438890e-05   1.032403e-05  -9.151281e-10  -6.318271e-01  -9.213303e-01   7.014840e-05   4.794541e+00  -3.440080e+00   3.049309e-04
   1.119162e-06   3.179556e-06  -2.484664e-10  -1.652522e-05   6.129911e-06  -5.913475e-10  -3.729173e-01  -1.059464e+00   8.279176e-05   5.506387e+00  -2.042554e+00   1.970435e-04
   2.639020e-07   3.374073e-06  -2.692205e-10  -1.749526e-05   1.569093e-06  -2.311227e-10  -8.793509e-02  -1.124278e+00   8.970727e-05   5.829615e+00  -5.228391e-01   7.701266e-05
  -6.101186e-07   3.337672e-06  -2.715538e-10  -1.726345e-05  -3.057421e-06   1.416005e-10   2.032983e-01  -1.112149e+00   9.048474e-05   5.752373e+00   1.018766e+00  -4.718287e-05
  -1.443324e-06   3.074404e-06  -2.554330e-10  -1.586165e-05  -7.455409e-06   5.030163e-10   4.809316e-01  -1.024425e+00   8.511310e-05   5.285278e+00   2.484225e+00  -1.676106e-04
  -2.179308e-06   2.602640e-06  -2.219935e-10  -1.338470e-05  -1.134796e-05   8.303289e-10   7.261697e-01  -8.672285e-01   7.397071e-05   4.459931e+00   3.781265e+00  -2.766748e-04
  -2.767884e-06   1.953968e-06  -1.734690e-10  -9.986497e-06  -1.448532e-05   1.102569e-09   9.222896e-01  -6.510838e-01   5.780179e-05   3.327612e+00   4.826671e+00  -3.673881e-04
  -3.167941e-06   1.171574e-06  -1.130784e-10  -5.876037e-06  -1.665557e-05   1.301468e-09   1.055593e+00  -3.903816e-01   3.767896e-05   1.957961e+00   5.549820e+00  -4.336636e-04
  -3.350077e-06   3.080600e-07  -4.486669e-11  -1.312078e-06  -1.769673e-05   1.412473e-09   1.116283e+00  -1.026490e-01   1.495008e-05   4.371988e-01   5.896747e+00  -4.706516e-04
  -3.298894e-06  -5.773937e-07   2.650862e-11   3.405459e-06  -1.751055e-05   1.425892e-09   1.099228e+00   1.923940e-01  -8.832968e-06  -1.134737e+00   5.834709e+00  -4.751231e-04
  -3.014736e-06  -1.422558e-06   9.605099e-11   7.949251e-06  -1.607643e-05   1.338106e-09   1.004544e+00   4.740123e-01  -3.200526e-05  -2.648779e+00   5.356844e+00  -4.458718e-04
  -2.514590e-06  -2.166349e-06   1.587555e-10   1.198488e-05  -1.346318e-05   1.152627e-09   8.378894e-01   7.218517e-01  -5.289911e-05  -3.993495e+00   4.486079e+00  -3.840680e-04
  -1.831798e-06  -2.753472e-06   2.099839e-10   1.519764e-05  -9.834830e-06   8.807271e-10   6.103754e-01   9.174876e-01  -6.996895e-05  -5.064024e+00   3.277075e+00  -2.934680e-04
  -1.014312e-06  -3.139136e-06   2.458526e-10   1.732368e-05  -5.446721e-06   5.413144e-10   3.379800e-01   1.045995e+00  -8.192080e-05  -5.772443e+00   1.814908e+00  -1.803720e-04
  -1.213756e-07  -3.293262e-06   2.635915e-10   1.818086e-05  -6.290166e-07   1.597930e-10   4.044369e-02   1.097352e+00  -8.783161e-05  -6.058063e+00   2.095953e-01  -5.324481e-05
   7.812083e-07  -3.203561e-06   2.618185e-10   1.769318e-05   4.242378e-06  -2.341230e-10  -2.603073e-01   1.067462e+00  -8.724082e-05  -5.895564e+00  -1.413607e+00   7.801238e-05
   1.626743e-06  -2.876890e-06   2.406830e-10   1.590275e-05   8.784069e-06  -6.094092e-10  -5.420487e-01   9.586117e-01  -8.019825e-05  -5.298973e+00  -2.926949e+00   2.030619e-04
   2.353507e-06  -2.338619e-06   2.018502e-10   1.296558e-05   1.264601e-05  -9.370319e-10  -7.842146e-01   7.792539e-01  -6.725874e-05  -4.320277e+00  -4.213790e+00   3.122294e-04
   2.910021e-06  -1.630041e-06   1.483248e-10   9.131808e-06   1.554710e-05  -1.192926e-09  -9.696512e-01   5.431479e-01  -4.942347e-05  -3.042820e+00  -5.180466e+00   3.974964e-04
   3.259015e-06  -8.042723e-07   8.414581e-11   4.714591e-06   1.729928e-05  -1.360116e-09  -1.085940e+00   2.679925e-01  -2.803832e-05  -1.570954e+00  -5.764314e+00   4.532059e-04
   3.379709e-06   7.869950e-08   1.400306e-11   5.464528e-08   1.781714e-05  -1.429697e-09  -1.126157e+00  -2.622355e-02  -4.665974e-06  -1.820841e-02  -5.936869e+00   4.763909e-04
   3.268343e-06   9.570973e-07  -5.716778e-11  -4.513037e-06   1.711393e-05  -1.400718e-09  -1.089048e+00  -3.189155e-01   1.904894e-05   1.503794e+00  -5.702551e+00   4.667348e-04
   2.937204e-06   1.771980e-06  -1.245621e-10  -8.685510e-06   1.528778e-05  -1.279235e-09  -9.787089e-01  -5.904434e-01   4.150548e-05   2.894108e+00  -5.094058e+00   4.262553e-04
   2.412556e-06   2.471029e-06  -1.838229e-10  -1.220935e-05   1.250279e-05  -1.076894e-09  -8.038904e-01  -8.233742e-01   6.125184e-05   4.068291e+00  -4.166068e+00   3.588332e-04
   1.731906e-06   3.011351e-06  -2.312821e-10  -1.488977e-05   8.969161e-06  -8.093964e-10  -5.770903e-01  -1.003416e+00   7.706577e-05   4.961437e+00  -2.988624e+00   2.696999e-04
   9.409829e-07   3.361331e-06  -2.641271e-10  -1.659332e-05   4.925240e-06  -4.950685e-10  -3.135460e-01  -1.120033e+00   8.801009e-05   5.529080e+00  -1.641145e+00   1.649623e-04
   9.069249e-08   3.501654e-06  -2.805017e-10  -1.724655e-05   6.227321e-07  -1.536714e-10  -3.021975e-02  -1.166790e+00   9.346628e-05   5.746741e+00  -2.075012e-01   5.120501e-05
  -7.658060e-07   3.425677e-06  -2.795532e-10  -1.683271e-05  -3.684849e-06   1.945484e-10   2.551751e-01  -1.141474e+00   9.315022e-05   5.608847e+00   1.227833e+00  -6.482568e-05
  -1.575845e-06   3.139289e-06  -2.614375e-10  -1.538815e-05  -7.751231e-06   5.296062e-10   5.250889e-01  -1.046046e+00   8.711387e-05   5.127503e+00   2.582796e+00  -1.764707e-04
  -2.289817e-06   2.660354e-06  -2.272901e-10  -1.299897e-05  -1.134502e-05   8.324127e-10   7.629923e-01  -8.864595e-01   7.573560e-05   4.331400e+00   3.780288e+00  -2.773692e-04
  -2.863594e-06   2.017787e-06  -1.791666e-10  -9.798255e-06  -1.425710e-05   1.085383e-09   9.541815e-01  -6.723489e-01   5.970029e-05   3.264887e+00   4.750625e+00  -3.616617e-04
  -3.260812e-06   1.250242e-06  -1.199507e-10  -5.963269e-06  -1.630870e-05   1.273104e-09   1.086539e+00  -4.165944e-01   3.996889e-05   1.987027e+00   5.434240e+00  -4.242123e-04
  -3.454981e-06   4.043715e-07  -5.322747e-11  -1.711569e-06  -1.736080e-05   1.383108e-09   1.151238e+00  -1.347411e-01   1.773598e-05   5.703139e-01   5.784810e+00  -4.608670e-04
  -3.431372e-06  -4.674213e-07   1.688563e-11   2.705187e-06  -1.732473e-05   1.406768e-09   1.143371e+00   1.557500e-01  -5.626478e-06  -9.013985e-01   5.772793e+00  -4.687508e-04
  -3.188481e-06  -1.309776e-06   8.595437e-11   7.011256e-06  -1.617327e-05   1.340239e-09   1.062437e+00   4.364320e-01  -2.864095e-05  -2.336228e+00   5.389112e+00  -4.465826e-04
  -2.738897e-06  -2.067697e-06   1.494890e-10   1.092167e-05  -1.395032e-05   1.185333e-09   9.126309e-01   6.889797e-01  -4.981141e-05  -3.639220e+00   4.648401e+00  -3.949661e-04
  -2.109282e-06  -2.690278e-06   2.032435e-10   1.416215e-05  -1.077686e-05   9.501097e-10   7.028362e-01   8.964306e-01  -6.772300e-05  -4.718986e+00   3.590968e+00  -3.165871e-04
  -1.339263e-06  -3.134571e-06   2.435325e-10   1.649294e-05  -6.850117e-06   6.489579e-10   4.462574e-01   1.044474e+00  -8.114773e-05  -5.495629e+00   2.282535e+00  -2.162400e-04
  -4.790900e-07  -3.369192e-06   2.675350e-10   1.773349e-05  -2.433758e-06   3.019541e-10   1.596381e-01   1.122652e+00  -8.914565e-05  -5.908994e+00   8.109551e-01  -1.006144e-04
   4.138827e-07  -3.377204e-06   2.735468e-10   1.778396e-05   2.161758e-06  -6.658409e-11  -1.379103e-01   1.125322e+00  -9.114884e-05  -5.925814e+00  -7.203216e-01   2.218656e-05
   1.279606e-06  -3.157788e-06   2.611412e-10   1.663877e-05   6.606973e-06  -4.302477e-10  -4.263788e-01   1.052210e+00  -8.701513e-05  -5.544221e+00  -2.201517e+00   1.433633e-04
   2.060152e-06  -2.726414e-06   2.312114e-10   1.438868e-05   1.058539e-05  -7.630880e-10  -6.864655e-01   9.084714e-01  -7.704220e-05  -4.794467e+00  -3.527168e+00   2.542694e-04
   2.704335e-06  -2.113417e-06   1.858845e-10   1.121067e-05   1.382401e-05  -1.042131e-09  -9.011143e-01   7.042139e-01  -6.193877e-05  -3.735519e+00  -4.606314e+00   3.472496e-04
   3.171539e-06  -1.361192e-06   1.283189e-10   7.347264e-06   1.611726e-05  -1.249417e-09  -1.056792e+00   4.535642e-01  -4.275729e-05  -2.448190e+00  -5.370450e+00   4.163198e-04
   3.434357e-06  -5.204410e-07   6.241936e-11   3.079845e-06   1.734065e-05  -1.373265e-09  -1.144366e+00   1.734167e-01  -2.079882e-05  -1.026238e+00  -5.778097e+00   4.575871e-04
   3.479836e-06   3.539954e-07  -7.490541e-12  -1.299072e-06   1.745356e-05  -1.408655e-09  -1.159520e+00  -1.179552e-01   2.495931e-06   4.328653e-01  -5.815721e+00   4.693793e-04
   3.309413e-06   1.207203e-06  -7.699468e-11  -5.510150e-06   1.649274e-05  -1.356856e-09  -1.102733e+00  -4.022536e-01   2.565548e-05   1.836043e+00  -5.495566e+00   4.521195e-04
   2.937773e-06   1.987769e-06  -1.418782e-10  -9.305535e-06   1.455964e-05  -1.224521e-09  -9.788986e-01  -6.623465e-01   4.727538e-05   3.100708e+00  -4.851433e+00   4.080241e-04
   2.390966e-06   2.650635e-06  -1.983682e-10  -1.248043e-05   1.180501e-05  -1.022520e-09  -7.966965e-01  -8.832210e-01   6.609847e-05   4.158617e+00  -3.933562e+00   3.407150e-04
   1.704090e-06   3.159188e-06  -2.433149e-10  -1.487867e-05   8.413641e-06  -7.647430e-10  -5.678217e-01  -1.052677e+00   8.107523e-05   4.957737e+00  -2.803519e+00   2.548208e-04
   9.188146e-07   3.486610e-06  -2.743154e-10  -1.639392e-05   4.590751e-06  -4.670232e-10  -3.061592e-01  -1.161777e+00   9.140493e-05   5.462638e+00  -1.529689e+00   1.556173e-04
   8.092122e-08   3.616616e-06  -2.897875e-10  -1.696819e-05   5.510056e-07  -1.462410e-10  -2.696385e-02  -1.205097e+00   9.656041e-05   5.653989e+00  -1.836012e-01   4.872911e-05
  -7.620498e-07   3.543711e-06  -2.890042e-10  -1.658907e-05  -3.490119e-06   1.803840e-10   2.539234e-01  -1.180804e+00   9.629939e-05   5.527663e+00   1.162946e+00  -6.010594e-05
  -1.563008e-06   3.273047e-06  -2.720959e-10  -1.528693e-05  -7.323111e-06   4.958533e-10   5.208115e-01  -1.090616e+00   9.066537e-05   5.093774e+00   2.440142e+00  -1.652238e-04
  -2.277385e-06   2.819987e-06  -2.400277e-10  -1.313234e-05  -1.075017e-05   7.838673e-10   7.588500e-01  -9.396509e-01   7.997990e-05   4.375842e+00   3.582077e+00  -2.611933e-04
  -2.865096e-06   2.209379e-06  -1.945530e-10  -1.023407e-05  -1.359079e-05   1.029284e-09   9.546819e-01  -7.361895e-01   6.482723e-05   3.410107e+00   4.528602e+00  -3.429688e-04
  -3.292398e-06   1.474546e-06  -1.381435e-10  -6.737060e-06  -1.568783e-05   1.218620e-09   1.097064e+00  -4.913350e-01   4.603094e-05   2.244863e+00   5.227360e+00  -4.060576e-04
