Method       t0       tn       N         h
Verlet        0  3.0e+00  100000 3.000e-05

x  -  y  -  z  .........
   1.068719e-06  -2.456939e-06   2.036223e-10  -3.561091e-01   8.186794e-01  -6.784921e-05
   1.125447e-06  -2.429721e-06   2.017788e-10  -3.750115e-01   8.096101e-01  -6.723495e-05
   1.181593e-06  -2.401246e-06   1.998309e-10  -3.937198e-01   8.001219e-01  -6.658589e-05
   1.237125e-06  -2.371526e-06   1.977794e-10  -4.122239e-01   7.902187e-01  -6.590230e-05
   1.292016e-06  -2.340573e-06   1.956252e-10  -4.305139e-01   7.799051e-01  -6.518447e-05
   1.346234e-06  -2.308403e-06   1.933691e-10  -4.485800e-01   7.691856e-01  -6.443274e-05
   1.399750e-06  -2.275031e-06   1.910123e-10  -4.664122e-01   7.580654e-01  -6.364743e-05
   1.452536e-06  -2.240470e-06   1.885559e-10  -4.840011e-01   7.465496e-01  -6.282890e-05
   1.504563e-06  -2.204740e-06   1.860009e-10  -5.013371e-01   7.346438e-01  -6.197756e-05
   1.555803e-06  -2.167856e-06   1.833486e-10  -5.184109e-01   7.223537e-01  -6.109379e-05
   1.606229e-06  -2.129837e-06   1.806003e-10  -5.352132e-01   7.096854e-01  -6.017803e-05
   1.655812e-06  -2.090702e-06   1.777574e-10  -5.517351e-01   6.966451e-01  -5.923074e-05
   1.704528e-06  -2.050470e-06   1.748212e-10  -5.679675e-01   6.832395e-01  -5.825238e-05
   1.752348e-06  -2.009162e-06   1.717933e-10  -5.839018e-01   6.694752e-01  -5.724344e-05
   1.799248e-06  -1.966799e-06   1.686752e-10  -5.995295e-01   6.553594e-01  -5.620445e-05
   1.845203e-06  -1.923403e-06   1.654685e-10  -6.148423e-01   6.408993e-01  -5.513592e-05
   1.890189e-06  -1.878996e-06   1.621747e-10  -6.298319e-01   6.261023e-01  -5.403842e-05
   1.934180e-06  -1.833601e-06   1.587958e-10  -6.444904e-01   6.109763e-01  -5.291252e-05
   1.977155e-06  -1.787243e-06   1.553334e-10  -6.588102e-01   5.955290e-01  -5.175880e-05
   2.019091e-06  -1.739944e-06   1.517893e-10  -6.727836e-01   5.797688e-01  -5.057787e-05
   2.059966e-06  -1.691732e-06   1.481654e-10  -6.864035e-01   5.637038e-01  -4.937036e-05
   2.099758e-06  -1.642630e-06   1.444637e-10  -6.996627e-01   5.473427e-01  -4.813692e-05
   2.138448e-06  -1.592666e-06   1.406862e-10  -7.125545e-01   5.306941e-01  -4.687819e-05
   2.176015e-06  -1.541866e-06   1.368347e-10  -7.250722e-01   5.137669e-01  -4.559486e-05
   2.212440e-06  -1.490257e-06   1.329116e-10  -7.372097e-01   4.965703e-01  -4.428761e-05
   2.247706e-06  -1.437867e-06   1.289187e-10  -7.489607e-01   4.791134e-01  -4.295714e-05
   2.281795e-06  -1.384725e-06   1.248583e-10  -7.603195e-01   4.614056e-01  -4.160418e-05
   2.314691e-06  -1.330857e-06   1.207327e-10  -7.712806e-01   4.434564e-01  -4.022946e-05
   2.346377e-06  -1.276294e-06   1.165439e-10  -7.818387e-01   4.252755e-01  -3.883372e-05
   2.376838e-06  -1.221066e-06   1.122943e-10  -7.919887e-01   4.068726e-01  -3.741771e-05
   2.406060e-06  -1.165200e-06   1.079862e-10  -8.017260e-01   3.882577e-01  -3.598219e-05
   2.434031e-06  -1.108729e-06   1.036219e-10  -8.110461e-01   3.694408e-01  -3.452796e-05
   2.460737e-06  -1.051681e-06   9.920372e-11  -8.199448e-01   3.504319e-01  -3.305578e-05
   2.486166e-06  -9.940882e-07   9.473412e-11  -8.284183e-01   3.312412e-01  -3.156646e-05
   2.510309e-06  -9.359804e-07   9.021547e-11  -8.364628e-01   3.118791e-01  -3.006080e-05
   2.533154e-06  -8.773891e-07   8.565021e-11  -8.440752e-01   2.923558e-01  -2.853960e-05
   2.554694e-06  -8.183453e-07   8.104078e-11  -8.512523e-01   2.726817e-01  -2.700369e-05
   2.574919e-06  -7.588805e-07   7.638966e-11  -8.579915e-01   2.528674e-01  -2.545388e-05
   2.593822e-06  -6.990260e-07   7.169932e-11  -8.642902e-01   2.329232e-01  -2.389101e-05
   2.611397e-06  -6.388136e-07   6.697226e-11  -8.701463e-01   2.128598e-01  -2.231590e-05
   2.627637e-06  -5.782749e-07   6.221099e-11  -8.755579e-01   1.926876e-01  -2.072939e-05
   2.642539e-06  -5.174415e-07   5.741802e-11  -8.805234e-01   1.724172e-01  -1.913232e-05
   2.656098e-06  -4.563451e-07   5.259588e-11  -8.850415e-01   1.520593e-01  -1.752553e-05
   2.668312e-06  -3.950175e-07   4.774708e-11  -8.891111e-01   1.316242e-01  -1.590986e-05
   2.679177e-06  -3.334904e-07   4.287416e-11  -8.927315e-01   1.111227e-01  -1.428614e-05
   2.688693e-06  -2.717952e-07   3.797964e-11  -8.959022e-01   9.056516e-02  -1.265524e-05
   2.696858e-06  -2.099635e-07   3.306604e-11  -8.986231e-01   6.996216e-02  -1.101797e-05
   2.703674e-06  -1.480267e-07   2.813589e-11  -9.008941e-01   4.932413e-02  -9.375192e-06
   2.709140e-06  -8.601599e-08   2.319171e-11  -9.027157e-01   2.866148e-02  -7.727735e-06
   2.713260e-06  -2.396252e-08   1.823599e-11  -9.040884e-01   7.984579e-03  -6.076435e-06
   2.716035e-06   3.810283e-08   1.327124e-11  -9.050131e-01  -1.269629e-02  -4.422123e-06
   2.717470e-06   1.001494e-07   8.299928e-12  -9.054910e-01  -3.337089e-02  -2.765628e-06
   2.717567e-06   1.621467e-07   3.324534e-12  -9.055235e-01  -5.402908e-02  -1.107772e-06
   2.716333e-06   2.240646e-07  -1.652490e-12  -9.051122e-01  -7.466080e-02   5.506279e-07
   2.713772e-06   2.858731e-07  -6.628709e-12  -9.042591e-01  -9.525608e-02   2.208759e-06
   2.709892e-06   3.475426e-07  -1.160171e-11  -9.029661e-01  -1.158050e-01   3.865817e-06
   2.704699e-06   4.090437e-07  -1.656908e-11  -9.012358e-01  -1.362979e-01   5.521003e-06
   2.698202e-06   4.703476e-07  -2.152847e-11  -8.990707e-01  -1.567250e-01   7.173526e-06
   2.690408e-06   5.314255e-07  -2.647752e-11  -8.964737e-01  -1.770769e-01   8.822603e-06
   2.681327e-06   5.922492e-07  -3.141390e-11  -8.934479e-01  -1.973440e-01   1.046746e-05
   2.670969e-06   6.527908e-07  -3.633532e-11  -8.899964e-01  -2.175172e-01   1.210733e-05
   2.659344e-06   7.130229e-07  -4.123951e-11  -8.861228e-01  -2.375871e-01   1.374146e-05
   2.646463e-06   7.729182e-07  -4.612422e-11  -8.818308e-01  -2.575449e-01   1.536910e-05
